,data_indexes,lables,Latitude,Longitude,Parent Incident Type
89247,91100,3,42.898,-78.822,Theft
89248,91101,3,42.892,-78.844,Assault
89253,91107,3,42.884,-78.824,Theft
89255,91109,3,42.887,-78.801,Assault
89257,91111,3,42.896,-78.82,Theft
89260,91114,3,42.853,-78.814,Theft
89263,91117,3,42.851,-78.82,Theft
89278,91133,3,42.856,-78.806,Assault
89281,91136,3,42.868,-78.804,Assault
89295,91150,3,42.874,-78.804,Breaking & Entering
89311,91166,3,42.893,-78.839,Sexual Assault
89317,91172,3,42.843,-78.82,Theft
89319,91174,3,42.898,-78.839,Theft
89320,91175,3,42.855,-78.824,Assault
89331,91186,3,42.837,-78.819,Assault
89334,91189,3,42.894,-78.837,Breaking & Entering
89336,91191,3,42.89,-78.807,Robbery
89342,91197,3,42.858,-78.831,Theft
89346,91201,3,42.847,-78.814,Theft
89352,91207,3,42.892,-78.838,Theft
89353,91208,3,42.896,-78.817,Theft
89363,91219,3,42.873,-78.81,Theft
89370,91226,3,42.893,-78.835,Theft
89372,91228,3,42.89,-78.833,Breaking & Entering
89373,91229,3,42.854,-78.805,Theft of Vehicle
89375,91231,3,42.846,-78.823,Breaking & Entering
89377,91233,3,42.853,-78.807,Theft of Vehicle
89388,91244,3,42.874,-78.805,Theft of Vehicle
89398,91254,3,42.833,-78.824,Theft
89407,91263,3,42.896,-78.835,Homicide
89411,91267,3,42.869,-78.83,Assault
89420,91276,3,42.873,-78.807,Breaking & Entering
89425,91281,3,42.884,-78.833,Assault
89431,91287,3,42.869,-78.846,Breaking & Entering
89441,91297,3,42.848,-78.828,Breaking & Entering
89443,91299,3,42.863,-78.814,Theft
89447,91303,3,42.896,-78.813,Breaking & Entering
89455,91311,3,42.872,-78.809,Assault
89456,91312,3,42.872,-78.806,Breaking & Entering
89465,91321,3,42.863,-78.818,Theft
89466,91322,3,42.895,-78.823,Assault
89473,91329,3,42.853,-78.805,Theft
89487,91343,3,42.875,-78.808,Assault
89491,91347,3,42.873,-78.851,Theft
89492,91348,3,42.857,-78.821,Breaking & Entering
89511,91367,3,42.888,-78.815,Assault
89514,91370,3,42.882,-78.848,Breaking & Entering
89523,91380,3,42.852,-78.832,Theft of Vehicle
89525,91382,3,42.851,-78.822,Theft
89528,91385,3,42.871,-78.849,Theft
89543,91400,3,42.894,-78.833,Assault
89553,91410,3,42.87,-78.806,Theft of Vehicle
89554,91411,3,42.887,-78.843,Assault
89558,91416,3,42.896,-78.816,Assault
89562,91420,3,42.853,-78.803,Theft
89564,91422,3,42.866,-78.801,Theft
89573,91431,3,42.872,-78.802,Assault
89582,91440,3,42.853,-78.821,Theft
89583,91441,3,42.898,-78.832,Theft
89588,91446,3,42.892,-78.835,Assault
89590,91448,3,42.838,-78.819,Theft
89593,91451,3,42.844,-78.827,Theft
89596,91454,3,42.894,-78.821,Breaking & Entering
89609,91467,3,42.861,-78.812,Breaking & Entering
89610,91468,3,42.877,-78.843,Breaking & Entering
89612,91470,3,42.873,-78.808,Breaking & Entering
89614,91472,3,42.898,-78.817,Breaking & Entering
89625,91483,3,42.878,-78.833,Breaking & Entering
89628,91486,3,42.854,-78.82,Assault
89632,91490,3,42.887,-78.84,Theft of Vehicle
89636,91495,3,42.888,-78.838,Theft
89642,91501,3,42.886,-78.84,Assault
89656,91515,3,42.888,-78.816,Theft
89663,91522,3,42.848,-78.824,Sexual Assault
89669,91528,3,42.858,-78.81,Other Sexual Offense
89671,91531,3,42.854,-78.809,Breaking & Entering
89678,91538,3,42.857,-78.812,Theft
89682,91542,3,42.895,-78.822,Assault
89685,91545,3,42.878,-78.846,Breaking & Entering
89687,91547,3,42.854,-78.808,Theft
89689,91549,3,42.887,-78.813,Theft
89694,91554,3,42.856,-78.833,Breaking & Entering
89698,91558,3,42.861,-78.82,Theft
89706,91566,3,42.851,-78.802,Breaking & Entering
89708,91568,3,42.879,-78.836,Robbery
89711,91571,3,42.838,-78.81,Theft
89713,91573,3,42.887,-78.841,Breaking & Entering
89714,91574,3,42.893,-78.839,Theft
89715,91575,3,42.875,-78.826,Assault
89738,91598,3,42.886,-78.82,Theft
89742,91602,3,42.855,-78.828,Breaking & Entering
89743,91603,3,42.858,-78.815,Theft
89744,91604,3,42.872,-78.807,Breaking & Entering
89748,91608,3,42.838,-78.818,Breaking & Entering
89749,91609,3,42.858,-78.814,Theft
89754,91614,3,42.894,-78.831,Theft
89757,91617,3,42.844,-78.828,Assault
89795,91655,3,42.892,-78.826,Theft
89800,91660,3,42.848,-78.824,Assault
89808,91668,3,42.873,-78.804,Theft of Vehicle
89811,91671,3,42.866,-78.822,Breaking & Entering
89814,91674,3,42.885,-78.811,Theft
89815,91675,3,42.892,-78.831,Assault
89819,91679,3,42.839,-78.824,Theft
89823,91683,3,42.896,-78.822,Robbery
89832,91692,3,42.889,-78.812,Theft
89834,91694,3,42.839,-78.824,Theft
89848,91708,3,42.848,-78.824,Theft
89849,91709,3,42.885,-78.804,Breaking & Entering
89851,91711,3,42.868,-78.807,Breaking & Entering
89855,91716,3,42.871,-78.806,Theft of Vehicle
89870,91731,3,42.844,-78.812,Theft
89873,91734,3,42.856,-78.832,Assault
89874,91735,3,42.86,-78.812,Theft
89888,91749,3,42.885,-78.839,Assault
89894,91755,3,42.885,-78.843,Other Sexual Offense
89898,91759,3,42.857,-78.82,Breaking & Entering
89902,91763,3,42.852,-78.827,Assault
89905,91766,3,42.898,-78.819,Theft of Vehicle
89909,91770,3,42.855,-78.819,Breaking & Entering
89911,91772,3,42.89,-78.805,Assault
89922,91783,3,42.843,-78.813,Theft
89934,91795,3,42.875,-78.803,Theft
89935,91796,3,42.884,-78.829,Theft
89950,91811,3,42.876,-78.825,Assault
89951,91812,3,42.871,-78.831,Assault
89952,91813,3,42.853,-78.804,Theft of Vehicle
89962,91823,3,42.86,-78.805,Assault
89963,91824,3,42.854,-78.816,Theft of Vehicle
89967,91828,3,42.891,-78.843,Theft
89973,91834,3,42.871,-78.852,Theft
89977,91838,3,42.88,-78.84,Theft
89980,91841,3,42.891,-78.812,Assault
89984,91845,3,42.872,-78.806,Theft
89993,91854,3,42.887,-78.805,Theft
90014,91875,3,42.896,-78.815,Theft
90017,91878,3,42.89,-78.807,Assault
90023,91884,3,42.841,-78.812,Theft
90026,91887,3,42.89,-78.812,Assault
90029,91890,3,42.845,-78.823,Breaking & Entering
90045,91907,3,42.896,-78.841,Breaking & Entering
90046,91908,3,42.866,-78.848,Assault
90047,91909,3,42.897,-78.823,Assault
90049,91911,3,42.855,-78.809,Assault
90054,91916,3,42.852,-78.807,Theft
90064,91926,3,42.887,-78.81,Theft
90066,91928,3,42.848,-78.824,Assault
90070,91932,3,42.896,-78.814,Assault
90080,91942,3,42.869,-78.807,Theft
90082,91944,3,42.893,-78.806,Theft
90085,91947,3,42.835,-78.801,Robbery
90095,91957,3,42.897,-78.804,Breaking & Entering
90103,91965,3,42.851,-78.801,Assault
90104,91966,3,42.849,-78.812,Assault
90106,91968,3,42.891,-78.812,Theft
90116,91978,3,42.833,-78.806,Theft
90122,91984,3,42.854,-78.808,Theft
90127,91989,3,42.895,-78.83,Breaking & Entering
90128,91990,3,42.899,-78.819,Assault
90132,91994,3,42.84,-78.807,Theft
90133,91995,3,42.873,-78.805,Assault
90145,92007,3,42.863,-78.821,Theft
90152,92014,3,42.851,-78.803,Assault
90159,92021,3,42.889,-78.812,Assault
90169,92031,3,42.85,-78.804,Theft
90188,92050,3,42.833,-78.805,Theft of Vehicle
90193,92055,3,42.891,-78.834,Breaking & Entering
90200,92062,3,42.869,-78.831,Assault
90205,92067,3,42.894,-78.839,Theft
90215,92077,3,42.836,-78.824,Theft
90219,92081,3,42.872,-78.832,Assault
90222,92084,3,42.893,-78.83,Theft
90225,92087,3,42.886,-78.815,Theft
90226,92088,3,42.896,-78.836,Assault
90229,92091,3,42.844,-78.826,Assault
90234,92096,3,42.89,-78.814,Assault
90235,92097,3,42.894,-78.834,Theft
90239,92101,3,42.855,-78.807,Assault
90240,92102,3,42.851,-78.823,Breaking & Entering
90241,92104,3,42.874,-78.801,Theft
90244,92107,3,42.898,-78.836,Assault
90246,92109,3,42.894,-78.836,Assault
90247,92110,3,42.873,-78.806,Theft
90254,92117,3,42.888,-78.809,Assault
90258,92121,3,42.879,-78.842,Theft
90265,92129,3,42.894,-78.822,Assault
90278,92142,3,42.896,-78.822,Theft
90281,92145,3,42.87,-78.832,Theft
90291,92155,3,42.868,-78.807,Breaking & Entering
90294,92158,3,42.883,-78.837,Theft
90301,92166,3,42.893,-78.836,Breaking & Entering
90308,92173,3,42.897,-78.815,Assault
90309,92174,3,42.861,-78.839,Theft
90313,92178,3,42.885,-78.81,Theft of Vehicle
90319,92184,3,42.899,-78.816,Breaking & Entering
90323,92188,3,42.845,-78.812,Theft
90325,92190,3,42.888,-78.838,Breaking & Entering
90327,92192,3,42.869,-78.831,Assault
90328,92193,3,42.892,-78.833,Breaking & Entering
90334,92199,3,42.87,-78.843,Theft
90339,92204,3,42.88,-78.839,Assault
90348,92213,3,42.891,-78.83,Breaking & Entering
90358,92223,3,42.891,-78.84,Theft
90380,92247,3,42.867,-78.824,Theft of Vehicle
90391,92258,3,42.84,-78.808,Assault
90393,92260,3,42.848,-78.812,Assault
90415,92282,3,42.856,-78.824,Theft
90417,92284,3,42.899,-78.819,Theft
90425,92292,3,42.897,-78.806,Theft
90431,92298,3,42.898,-78.831,Breaking & Entering
90432,92299,3,42.891,-78.844,Breaking & Entering
90444,92311,3,42.887,-78.814,Assault
90458,92325,3,42.88,-78.839,Theft
90466,92333,3,42.861,-78.817,Breaking & Entering
90468,92335,3,42.871,-78.815,Theft of Vehicle
90469,92336,3,42.894,-78.838,Theft
90471,92338,3,42.848,-78.824,Theft
90473,92340,3,42.89,-78.807,Assault
90485,92352,3,42.894,-78.824,Theft of Vehicle
90489,92356,3,42.868,-78.837,Theft
90492,92359,3,42.894,-78.835,Theft of Vehicle
90493,92360,3,42.888,-78.816,Theft
90499,92366,3,42.837,-78.824,Breaking & Entering
90502,92369,3,42.834,-78.824,Theft
90504,92371,3,42.861,-78.81,Assault
90506,92373,3,42.853,-78.803,Theft
90513,92380,3,42.896,-78.827,Breaking & Entering
90516,92383,3,42.858,-78.806,Breaking & Entering
90521,92388,3,42.877,-78.845,Theft
90529,92396,3,42.892,-78.809,Theft
90541,92408,3,42.857,-78.806,Assault
90546,92413,3,42.869,-78.807,Assault
90557,92424,3,42.851,-78.826,Theft
90560,92427,3,42.893,-78.841,Theft
90569,92436,3,42.895,-78.83,Theft
90571,92438,3,42.892,-78.837,Breaking & Entering
90577,92444,3,42.874,-78.802,Assault
90582,92449,3,42.87,-78.803,Theft
90583,92450,3,42.871,-78.833,Breaking & Entering
90586,92453,3,42.833,-78.824,Theft
90591,92458,3,42.897,-78.817,Breaking & Entering
90597,92464,3,42.845,-78.823,Breaking & Entering
90608,92475,3,42.895,-78.836,Theft
90611,92479,3,42.891,-78.814,Breaking & Entering
90614,92482,3,42.892,-78.844,Assault
90631,92499,3,42.852,-78.804,Assault
90633,92502,3,42.837,-78.809,Theft
90635,92504,3,42.87,-78.848,Theft
90636,92505,3,42.859,-78.816,Theft
90641,92510,3,42.839,-78.857,Theft
90644,92513,3,42.833,-78.824,Theft
90658,92527,3,42.841,-78.817,Theft
90660,92529,3,42.834,-78.823,Theft
90668,92537,3,42.899,-78.822,Breaking & Entering
90669,92538,3,42.885,-78.839,Theft of Vehicle
90682,92551,3,42.857,-78.812,Breaking & Entering
90685,92554,3,42.844,-78.826,Theft
90687,92556,3,42.896,-78.8,Assault
90695,92564,3,42.855,-78.814,Breaking & Entering
90702,92571,3,42.844,-78.824,Assault
90703,92572,3,42.879,-78.841,Sexual Offense
90710,92579,3,42.887,-78.815,Theft
90711,92580,3,42.891,-78.843,Assault
90721,92590,3,42.856,-78.831,Assault
90733,92603,3,42.848,-78.823,Breaking & Entering
90737,92607,3,42.87,-78.832,Theft
90741,92611,3,42.886,-78.82,Sexual Assault
90744,92614,3,42.853,-78.822,Assault
90747,92617,3,42.848,-78.82,Theft
90755,92625,3,42.897,-78.815,Theft
90759,92629,3,42.857,-78.825,Robbery
90761,92631,3,42.893,-78.837,Theft
90763,92633,3,42.862,-78.812,Breaking & Entering
90773,92643,3,42.842,-78.83,Assault
90774,92644,3,42.896,-78.836,Breaking & Entering
90782,92653,3,42.852,-78.828,Breaking & Entering
90785,92656,3,42.835,-78.832,Theft
90789,92660,3,42.872,-78.81,Theft
90799,92670,3,42.893,-78.839,Robbery
90801,92672,3,42.888,-78.846,Assault
90803,92674,3,42.858,-78.813,Theft
90811,92682,3,42.884,-78.839,Theft of Vehicle
90812,92683,3,42.832,-78.811,Other Sexual Offense
90814,92685,3,42.891,-78.834,Assault
90821,92692,3,42.898,-78.84,Theft of Vehicle
90822,92693,3,42.855,-78.83,Theft
90824,92695,3,42.88,-78.84,Theft of Vehicle
90831,92702,3,42.899,-78.81,Theft
90835,92706,3,42.863,-78.805,Breaking & Entering
90836,92707,3,42.897,-78.835,Theft of Vehicle
90847,92718,3,42.85,-78.803,Assault
90848,92719,3,42.855,-78.825,Theft
90851,92722,3,42.84,-78.823,Theft
90858,92729,3,42.854,-78.807,Breaking & Entering
90864,92735,3,42.869,-78.855,Theft of Vehicle
90865,92736,3,42.897,-78.823,Robbery
90866,92737,3,42.898,-78.807,Theft
90867,92738,3,42.89,-78.802,Breaking & Entering
90872,92743,3,42.892,-78.83,Breaking & Entering
90873,92744,3,42.86,-78.815,Breaking & Entering
90877,92748,3,42.896,-78.836,Assault
90883,92754,3,42.884,-78.839,Theft
90885,92756,3,42.858,-78.832,Assault
90886,92757,3,42.857,-78.802,Theft
90892,92763,3,42.855,-78.822,Theft
90893,92764,3,42.86,-78.811,Assault
90895,92766,3,42.892,-78.808,Breaking & Entering
90900,92771,3,42.872,-78.82,Theft of Vehicle
90904,92775,3,42.894,-78.837,Assault
90909,92780,3,42.845,-78.824,Theft
90911,92782,3,42.89,-78.832,Theft
90912,92783,3,42.861,-78.821,Assault
90916,92787,3,42.865,-78.824,Assault
90917,92788,3,42.889,-78.808,Theft
90934,92805,3,42.855,-78.803,Theft
90944,92815,3,42.856,-78.833,Robbery
90949,92820,3,42.887,-78.802,Theft
90950,92821,3,42.888,-78.805,Sexual Offense
90954,92825,3,42.837,-78.824,Theft
90963,92834,3,42.845,-78.832,Theft of Vehicle
90971,92843,3,42.844,-78.824,Robbery
90975,92847,3,42.845,-78.824,Theft
90977,92849,3,42.889,-78.808,Assault
90983,92855,3,42.885,-78.843,Theft
90991,92863,3,42.87,-78.81,Theft
90997,92869,3,42.864,-78.823,Breaking & Entering
91010,92882,3,42.859,-78.815,Breaking & Entering
91013,92885,3,42.858,-78.812,Assault
91019,92891,3,42.897,-78.82,Assault
91021,92893,3,42.893,-78.833,Theft
91030,92902,3,42.885,-78.817,Theft
91033,92905,3,42.845,-78.813,Theft of Vehicle
91034,92906,3,42.89,-78.805,Assault
91041,92913,3,42.852,-78.813,Assault
91044,92916,3,42.894,-78.836,Robbery
91047,92919,3,42.886,-78.803,Assault
91051,92923,3,42.833,-78.813,Theft
91062,92935,3,42.847,-78.83,Assault
91064,92937,3,42.851,-78.811,Other Sexual Offense
91069,92942,3,42.892,-78.825,Breaking & Entering
91070,92943,3,42.878,-78.835,Robbery
91072,92945,3,42.886,-78.811,Theft
91075,92948,3,42.884,-78.835,Robbery
91076,92949,3,42.888,-78.809,Theft
91082,92955,3,42.89,-78.832,Breaking & Entering
91092,92965,3,42.896,-78.817,Assault
91100,92973,3,42.872,-78.808,Theft
91105,92978,3,42.894,-78.824,Assault
91108,92981,3,42.861,-78.82,Theft of Vehicle
91111,92984,3,42.893,-78.823,Theft of Vehicle
91116,92990,3,42.894,-78.84,Theft
91117,92991,3,42.858,-78.809,Other Sexual Offense
91129,93003,3,42.881,-78.841,Breaking & Entering
91130,93004,3,42.845,-78.823,Theft
91134,93008,3,42.899,-78.816,Robbery
91140,93014,3,42.889,-78.813,Assault
91144,93018,3,42.879,-78.835,Theft
91146,93020,3,42.842,-78.824,Theft
91152,93027,3,42.89,-78.805,Assault
91154,93029,3,42.85,-78.815,Theft
91159,93034,3,42.877,-78.849,Theft
91163,93038,3,42.885,-78.814,Robbery
91167,93042,3,42.854,-78.808,Theft
91182,93057,3,42.87,-78.827,Theft
91189,93064,3,42.858,-78.831,Theft
91199,93074,3,42.848,-78.824,Assault
91201,93076,3,42.839,-78.824,Theft
91202,93077,3,42.856,-78.823,Assault
91204,93079,3,42.879,-78.833,Breaking & Entering
91216,93092,3,42.857,-78.829,Theft
91218,93094,3,42.894,-78.82,Breaking & Entering
91241,93118,3,42.889,-78.811,Theft
91247,93124,3,42.89,-78.809,Theft
91250,93127,3,42.899,-78.819,Assault
91251,93128,3,42.86,-78.817,Breaking & Entering
91252,93129,3,42.892,-78.828,Breaking & Entering
91254,93131,3,42.841,-78.809,Theft
91259,93136,3,42.87,-78.802,Theft of Vehicle
91267,93144,3,42.837,-78.826,Theft
91286,93163,3,42.899,-78.831,Breaking & Entering
91292,93170,3,42.858,-78.823,Theft
91295,93173,3,42.869,-78.829,Theft
91307,93185,3,42.87,-78.833,Assault
91312,93190,3,42.855,-78.807,Theft
91319,93197,3,42.835,-78.816,Theft
91320,93198,3,42.895,-78.806,Assault
91323,93201,3,42.895,-78.827,Assault
91328,93206,3,42.851,-78.825,Theft
91333,93211,3,42.874,-78.807,Assault
91335,93213,3,42.842,-78.822,Robbery
91336,93214,3,42.851,-78.829,Theft of Vehicle
91337,93215,3,42.894,-78.834,Theft
91347,93225,3,42.89,-78.832,Theft
91349,93227,3,42.893,-78.83,Breaking & Entering
91352,93230,3,42.872,-78.815,Assault
91360,93238,3,42.867,-78.803,Theft
91361,93239,3,42.895,-78.836,Assault
91364,93242,3,42.848,-78.824,Assault
91370,93248,3,42.896,-78.826,Assault
91380,93258,3,42.88,-78.842,Other Sexual Offense
91384,93262,3,42.898,-78.82,Breaking & Entering
91386,93264,3,42.837,-78.825,Breaking & Entering
91396,93274,3,42.897,-78.82,Theft
91403,93282,3,42.855,-78.809,Theft
91405,93284,3,42.884,-78.845,Breaking & Entering
91407,93286,3,42.856,-78.82,Assault
91408,93287,3,42.897,-78.805,Breaking & Entering
91417,93296,3,42.849,-78.818,Theft
91429,93308,3,42.852,-78.807,Breaking & Entering
91444,93323,3,42.855,-78.809,Assault
91445,93324,3,42.851,-78.824,Theft
91451,93330,3,42.855,-78.832,Assault
91454,93333,3,42.894,-78.819,Theft
91462,93342,3,42.897,-78.815,Robbery
91469,93349,3,42.892,-78.84,Theft
91474,93354,3,42.851,-78.802,Assault
91487,93368,3,42.893,-78.809,Assault
91488,93369,3,42.89,-78.801,Breaking & Entering
91500,93381,3,42.892,-78.84,Assault
91502,93383,3,42.863,-78.819,Theft
91505,93386,3,42.896,-78.816,Theft
91507,93388,3,42.844,-78.825,Breaking & Entering
91509,93390,3,42.862,-78.819,Theft
91514,93395,3,42.896,-78.819,Assault
91517,93398,3,42.898,-78.807,Robbery
91518,93399,3,42.86,-78.818,Theft
91533,93414,3,42.858,-78.83,Theft
91558,93439,3,42.857,-78.829,Theft
91569,93450,3,42.866,-78.805,Breaking & Entering
91572,93453,3,42.896,-78.84,Theft
91577,93458,3,42.89,-78.811,Theft
91578,93459,3,42.855,-78.824,Assault
91580,93461,3,42.88,-78.835,Theft
91581,93462,3,42.853,-78.811,Theft
91585,93466,3,42.86,-78.825,Assault
91589,93470,3,42.876,-78.852,Breaking & Entering
91590,93471,3,42.852,-78.816,Theft
91599,93481,3,42.895,-78.805,Theft
91600,93482,3,42.837,-78.821,Theft
91602,93484,3,42.898,-78.801,Breaking & Entering
91608,93490,3,42.853,-78.824,Sexual Assault
91610,93492,3,42.896,-78.809,Assault
91612,93494,3,42.858,-78.811,Theft
91613,93495,3,42.841,-78.824,Theft
91623,93505,3,42.872,-78.842,Breaking & Entering
91627,93509,3,42.857,-78.828,Assault
91641,93523,3,42.899,-78.822,Breaking & Entering
91645,93527,3,42.846,-78.82,Theft
91646,93528,3,42.875,-78.805,Assault
91653,93535,3,42.856,-78.809,Robbery
91661,93544,3,42.857,-78.824,Theft
91666,93549,3,42.894,-78.826,Robbery
91667,93550,3,42.887,-78.8,Breaking & Entering
91676,93559,3,42.893,-78.823,Breaking & Entering
91684,93567,3,42.895,-78.83,Assault
91685,93568,3,42.898,-78.807,Theft
91694,93577,3,42.894,-78.833,Robbery
91700,93583,3,42.896,-78.824,Theft of Vehicle
91701,93584,3,42.894,-78.806,Breaking & Entering
91706,93589,3,42.896,-78.8,Theft
91732,93615,3,42.894,-78.809,Assault
91739,93622,3,42.858,-78.813,Theft
91746,93629,3,42.897,-78.838,Theft of Vehicle
91751,93634,3,42.889,-78.81,Assault
91755,93638,3,42.855,-78.833,Assault
91773,93656,3,42.888,-78.837,Breaking & Entering
91776,93659,3,42.89,-78.811,Theft
91788,93671,3,42.835,-78.816,Theft
91794,93677,3,42.872,-78.802,Breaking & Entering
91800,93683,3,42.895,-78.824,Assault
91804,93688,3,42.853,-78.837,Theft
91807,93691,3,42.895,-78.839,Breaking & Entering
91808,93692,3,42.885,-78.84,Assault
91809,93693,3,42.853,-78.821,Theft
91821,93705,3,42.877,-78.827,Theft of Vehicle
91826,93710,3,42.85,-78.815,Theft
91835,93720,3,42.872,-78.811,Theft
91845,93730,3,42.897,-78.819,Assault
91850,93735,3,42.837,-78.825,Breaking & Entering
91853,93738,3,42.844,-78.816,Theft
91854,93739,3,42.853,-78.805,Theft
91859,93744,3,42.835,-78.814,Robbery
91861,93746,3,42.892,-78.807,Assault
91862,93747,3,42.895,-78.805,Assault
91868,93753,3,42.882,-78.84,Theft
91872,93757,3,42.874,-78.828,Breaking & Entering
91878,93763,3,42.895,-78.818,Theft
91879,93764,3,42.898,-78.806,Breaking & Entering
91880,93765,3,42.878,-78.801,Assault
91881,93766,3,42.898,-78.814,Breaking & Entering
91887,93772,3,42.894,-78.824,Assault
91889,93774,3,42.85,-78.812,Breaking & Entering
91903,93789,3,42.897,-78.816,Assault
91914,93800,3,42.895,-78.842,Theft of Vehicle
91921,93807,3,42.844,-78.815,Theft
91942,93828,3,42.896,-78.821,Robbery
91948,93834,3,42.863,-78.825,Theft
91950,93836,3,42.89,-78.839,Theft
91952,93838,3,42.878,-78.813,Breaking & Entering
91958,93844,3,42.878,-78.834,Breaking & Entering
91965,93851,3,42.855,-78.827,Theft
91972,93858,3,42.859,-78.809,Theft
91973,93859,3,42.841,-78.811,Theft
91975,93861,3,42.873,-78.814,Assault
91976,93862,3,42.848,-78.813,Theft
91979,93865,3,42.889,-78.808,Theft
91982,93868,3,42.872,-78.8,Breaking & Entering
91983,93869,3,42.846,-78.829,Theft
91987,93873,3,42.893,-78.834,Breaking & Entering
91989,93875,3,42.857,-78.812,Theft
91994,93880,3,42.849,-78.817,Assault
91997,93883,3,42.86,-78.814,Assault
91999,93885,3,42.854,-78.826,Theft
92010,93896,3,42.895,-78.822,Theft
92012,93898,3,42.844,-78.828,Robbery
92028,93914,3,42.858,-78.83,Theft
92031,93917,3,42.875,-78.808,Theft
92032,93918,3,42.862,-78.818,Theft
92036,93922,3,42.869,-78.802,Assault
92039,93925,3,42.858,-78.808,Breaking & Entering
92040,93926,3,42.851,-78.805,Theft
92041,93927,3,42.838,-78.824,Theft of Vehicle
92060,93946,3,42.896,-78.817,Robbery
92065,93951,3,42.852,-78.805,Robbery
92069,93955,3,42.885,-78.844,Theft
92073,93959,3,42.89,-78.807,Breaking & Entering
92077,93964,3,42.893,-78.841,Theft
92083,93970,3,42.885,-78.84,Robbery
92084,93971,3,42.878,-78.845,Breaking & Entering
92090,93977,3,42.847,-78.832,Breaking & Entering
92094,93981,3,42.892,-78.838,Theft of Vehicle
92096,93983,3,42.858,-78.831,Theft
92103,93990,3,42.892,-78.831,Assault
92125,94012,3,42.897,-78.818,Theft
92138,94026,3,42.887,-78.805,Assault
92145,94033,3,42.836,-78.822,Theft of Vehicle
92149,94037,3,42.868,-78.838,Theft of Vehicle
92154,94042,3,42.867,-78.847,Assault
92155,94043,3,42.896,-78.836,Theft
92164,94052,3,42.845,-78.809,Assault
92168,94056,3,42.844,-78.812,Theft
92178,94066,3,42.898,-78.823,Theft
92194,94082,3,42.897,-78.836,Assault
92199,94087,3,42.898,-78.819,Breaking & Entering
92202,94090,3,42.869,-78.817,Theft
92208,94096,3,42.895,-78.83,Theft
92209,94097,3,42.834,-78.824,Theft
92214,94102,3,42.848,-78.824,Theft
92217,94105,3,42.845,-78.819,Breaking & Entering
92218,94106,3,42.891,-78.833,Sexual Assault
92224,94112,3,42.857,-78.812,Theft
92226,94114,3,42.854,-78.833,Assault
92228,94116,3,42.891,-78.824,Assault
92232,94120,3,42.891,-78.833,Theft
92238,94126,3,42.87,-78.833,Assault
92244,94132,3,42.897,-78.814,Assault
92245,94133,3,42.891,-78.826,Breaking & Entering
92250,94138,3,42.891,-78.815,Assault
92251,94139,3,42.839,-78.858,Breaking & Entering
92252,94140,3,42.837,-78.83,Breaking & Entering
92253,94141,3,42.856,-78.811,Assault
92256,94144,3,42.89,-78.84,Assault
92260,94148,3,42.897,-78.816,Assault
92263,94151,3,42.869,-78.849,Breaking & Entering
92266,94154,3,42.853,-78.826,Assault
92268,94156,3,42.855,-78.811,Assault
92273,94161,3,42.872,-78.809,Theft
92286,94174,3,42.856,-78.829,Breaking & Entering
92287,94175,3,42.852,-78.805,Assault
92289,94177,3,42.86,-78.816,Theft
92290,94178,3,42.881,-78.835,Breaking & Entering
92300,94188,3,42.897,-78.819,Assault
92308,94196,3,42.855,-78.828,Theft of Vehicle
92312,94200,3,42.844,-78.827,Theft
92315,94203,3,42.848,-78.824,Assault
92329,94217,3,42.894,-78.833,Assault
92337,94225,3,42.885,-78.814,Sexual Assault
92341,94229,3,42.896,-78.82,Breaking & Entering
92342,94230,3,42.892,-78.808,Theft
92348,94236,3,42.893,-78.808,Theft
92353,94241,3,42.844,-78.812,Theft
92356,94244,3,42.894,-78.821,Assault
92359,94247,3,42.841,-78.824,Theft
92362,94250,3,42.858,-78.81,Robbery
92363,94251,3,42.86,-78.815,Theft
92379,94267,3,42.898,-78.835,Breaking & Entering
92380,94268,3,42.831,-78.824,Theft
92382,94270,3,42.896,-78.824,Theft
92387,94275,3,42.855,-78.808,Breaking & Entering
92393,94282,3,42.842,-78.823,Assault
92394,94283,3,42.848,-78.824,Theft
92395,94284,3,42.849,-78.829,Theft of Vehicle
92420,94309,3,42.894,-78.804,Assault
92428,94318,3,42.851,-78.81,Theft
92429,94319,3,42.896,-78.82,Theft
92430,94320,3,42.842,-78.823,Theft
92438,94328,3,42.854,-78.826,Assault
92443,94333,3,42.872,-78.82,Assault
92450,94340,3,42.886,-78.844,Theft
92451,94341,3,42.897,-78.835,Theft
92459,94349,3,42.89,-78.834,Theft
92461,94351,3,42.844,-78.824,Assault
92462,94352,3,42.848,-78.812,Theft
92463,94353,3,42.873,-78.85,Theft
92472,94362,3,42.886,-78.839,Theft
92481,94371,3,42.87,-78.831,Theft
92483,94373,3,42.857,-78.813,Theft
92497,94389,3,42.89,-78.808,Assault
92504,94396,3,42.872,-78.826,Theft
92509,94401,3,42.841,-78.822,Theft
92512,94404,3,42.896,-78.817,Theft of Vehicle
92515,94407,3,42.857,-78.824,Theft
92519,94411,3,42.88,-78.839,Theft
92521,94413,3,42.895,-78.804,Theft
92529,94421,3,42.85,-78.801,Assault
92538,94430,3,42.846,-78.823,Breaking & Entering
92540,94432,3,42.872,-78.811,Robbery
92542,94434,3,42.898,-78.82,Assault
92543,94435,3,42.89,-78.814,Assault
92546,94438,3,42.88,-78.845,Theft
