,data_indexes,lables,Latitude,Longitude,Parent Incident Type
104445,106498,1,42.946,-78.887,Theft
104450,106504,1,42.927,-78.87,Breaking & Entering
104457,106511,1,42.94,-78.896,Assault
104461,106515,1,42.953,-78.904,Theft
104477,106532,1,42.948,-78.899,Theft of Vehicle
104479,106534,1,42.943,-78.882,Breaking & Entering
104481,106536,1,42.943,-78.9,Breaking & Entering
104504,106559,1,42.957,-78.906,Breaking & Entering
104507,106562,1,42.928,-78.889,Theft
104508,106563,1,42.954,-78.906,Assault
104513,106568,1,42.947,-78.853,Assault
104516,106571,1,42.928,-78.884,Assault
104519,106574,1,42.944,-78.905,Other Sexual Offense
104520,106575,1,42.95,-78.885,Assault
104524,106579,1,42.948,-78.884,Assault
104536,106591,1,42.952,-78.907,Theft
104537,106592,1,42.939,-78.882,Theft
104542,106597,1,42.939,-78.899,Theft
104543,106598,1,42.958,-78.882,Theft
104547,106602,1,42.954,-78.879,Theft
104549,106604,1,42.945,-78.879,Breaking & Entering
104550,106605,1,42.941,-78.892,Theft
104555,106610,1,42.922,-78.877,Theft
104556,106611,1,42.932,-78.877,Theft
104560,106615,1,42.948,-78.871,Theft
104565,106621,1,42.946,-78.86,Breaking & Entering
104570,106626,1,42.952,-78.899,Theft
104572,106628,1,42.943,-78.907,Theft
104580,106636,1,42.946,-78.908,Assault
104586,106642,1,42.938,-78.868,Theft
104590,106646,1,42.945,-78.87,Theft
104594,106650,1,42.936,-78.878,Theft
104599,106655,1,42.96,-78.898,Breaking & Entering
104602,106658,1,42.947,-78.86,Theft
104603,106659,1,42.941,-78.861,Theft
104609,106665,1,42.957,-78.895,Theft
104643,106699,1,42.922,-78.89,Breaking & Entering
104644,106700,1,42.958,-78.884,Breaking & Entering
104648,106704,1,42.946,-78.894,Theft
104650,106706,1,42.941,-78.906,Robbery
104651,106707,1,42.954,-78.886,Theft
104653,106709,1,42.945,-78.87,Theft
104665,106721,1,42.95,-78.858,Theft
104669,106725,1,42.947,-78.902,Breaking & Entering
104673,106729,1,42.928,-78.869,Theft
104684,106740,1,42.94,-78.867,Theft
104690,106746,1,42.954,-78.879,Theft
104697,106754,1,42.957,-78.885,Assault
104710,106767,1,42.922,-78.884,Robbery
104711,106768,1,42.955,-78.874,Theft
104713,106770,1,42.957,-78.907,Theft
104726,106783,1,42.958,-78.878,Theft
104733,106790,1,42.957,-78.864,Breaking & Entering
104740,106797,1,42.96,-78.903,Theft
104741,106798,1,42.936,-78.901,Theft
104758,106815,1,42.918,-78.891,Theft
104762,106819,1,42.954,-78.879,Theft
104763,106820,1,42.96,-78.899,Theft of Vehicle
104764,106821,1,42.919,-78.891,Assault
104768,106825,1,42.937,-78.879,Theft
104775,106832,1,42.945,-78.855,Theft
104778,106835,1,42.919,-78.891,Theft
104779,106836,1,42.928,-78.877,Theft
104783,106840,1,42.944,-78.907,Theft
104789,106846,1,42.941,-78.893,Theft
104793,106850,1,42.954,-78.878,Theft
104801,106858,1,42.943,-78.901,Assault
104802,106859,1,42.925,-78.874,Theft
104805,106862,1,42.954,-78.865,Breaking & Entering
104810,106867,1,42.948,-78.885,Breaking & Entering
104814,106871,1,42.944,-78.856,Breaking & Entering
104815,106872,1,42.951,-78.869,Theft
104817,106874,1,42.95,-78.904,Breaking & Entering
104819,106876,1,42.941,-78.876,Theft
104826,106883,1,42.952,-78.877,Theft
104829,106886,1,42.956,-78.869,Theft
104830,106887,1,42.958,-78.884,Theft
104831,106888,1,42.943,-78.902,Theft
104833,106890,1,42.952,-78.899,Theft of Vehicle
104846,106903,1,42.95,-78.904,Sexual Assault
104849,106906,1,42.956,-78.865,Theft of Vehicle
104857,106914,1,42.949,-78.884,Assault
104859,106916,1,42.955,-78.906,Theft
104866,106923,1,42.953,-78.864,Theft of Vehicle
104867,106924,1,42.948,-78.871,Theft
104868,106925,1,42.92,-78.884,Robbery
104878,106937,1,42.945,-78.855,Theft of Vehicle
104882,106941,1,42.959,-78.895,Theft
104889,106948,1,42.943,-78.865,Theft
104890,106949,1,42.926,-78.883,Breaking & Entering
104891,106950,1,42.95,-78.889,Breaking & Entering
104892,106951,1,42.941,-78.879,Theft
104920,106979,1,42.957,-78.904,Theft
104923,106982,1,42.927,-78.878,Breaking & Entering
104929,106988,1,42.954,-78.879,Theft
104941,107001,1,42.939,-78.879,Breaking & Entering
104944,107004,1,42.961,-78.904,Assault
104945,107005,1,42.944,-78.901,Assault
104948,107008,1,42.92,-78.893,Breaking & Entering
104956,107016,1,42.928,-78.876,Theft
104957,107017,1,42.957,-78.869,Theft of Vehicle
104959,107019,1,42.948,-78.853,Theft
104961,107021,1,42.945,-78.87,Theft
104963,107023,1,42.921,-78.893,Theft
104964,107024,1,42.924,-78.876,Theft
104977,107037,1,42.956,-78.889,Theft
104982,107042,1,42.926,-78.893,Theft
104987,107047,1,42.947,-78.878,Theft
104988,107048,1,42.946,-78.871,Theft
104996,107056,1,42.957,-78.867,Theft
104997,107057,1,42.938,-78.868,Theft
104998,107058,1,42.956,-78.905,Theft
104999,107059,1,42.958,-78.885,Assault
105000,107060,1,42.936,-78.877,Theft
105007,107067,1,42.957,-78.861,Theft
105021,107081,1,42.954,-78.904,Assault
105022,107082,1,42.942,-78.879,Theft
105023,107083,1,42.955,-78.9,Theft
105025,107086,1,42.954,-78.87,Theft
105027,107088,1,42.942,-78.886,Theft
105030,107091,1,42.941,-78.878,Theft
105042,107103,1,42.955,-78.906,Theft
105043,107104,1,42.941,-78.905,Theft
105048,107109,1,42.945,-78.886,Theft
105052,107113,1,42.919,-78.89,Theft
105064,107125,1,42.938,-78.905,Theft
105066,107127,1,42.92,-78.889,Breaking & Entering
105075,107136,1,42.941,-78.867,Theft
105078,107139,1,42.946,-78.891,Theft of Vehicle
105086,107147,1,42.919,-78.896,Breaking & Entering
105092,107153,1,42.94,-78.868,Theft
105096,107157,1,42.917,-78.897,Theft of Vehicle
105110,107171,1,42.927,-78.885,Breaking & Entering
105114,107175,1,42.958,-78.903,Theft
105116,107177,1,42.926,-78.882,Theft of Vehicle
105117,107178,1,42.956,-78.874,Theft
105119,107180,1,42.924,-78.877,Theft
105127,107188,1,42.925,-78.869,Theft
105128,107189,1,42.922,-78.879,Theft
105130,107191,1,42.938,-78.893,Theft of Vehicle
105138,107199,1,42.956,-78.89,Theft
105139,107200,1,42.927,-78.888,Breaking & Entering
105144,107205,1,42.922,-78.897,Breaking & Entering
105147,107208,1,42.927,-78.877,Breaking & Entering
105152,107213,1,42.948,-78.884,Theft
105153,107214,1,42.92,-78.893,Breaking & Entering
105154,107215,1,42.959,-78.901,Theft
105157,107218,1,42.925,-78.88,Theft
105165,107227,1,42.948,-78.875,Theft of Vehicle
105174,107236,1,42.927,-78.878,Theft
105175,107237,1,42.953,-78.879,Theft
105177,107239,1,42.941,-78.893,Theft
105181,107243,1,42.954,-78.865,Robbery
105184,107246,1,42.952,-78.905,Breaking & Entering
105185,107247,1,42.942,-78.854,Theft
105193,107255,1,42.94,-78.889,Breaking & Entering
105195,107257,1,42.922,-78.889,Assault
105200,107262,1,42.927,-78.885,Theft
105201,107263,1,42.959,-78.901,Theft
105206,107268,1,42.958,-78.87,Theft
105210,107272,1,42.931,-78.856,Theft
105212,107274,1,42.956,-78.904,Theft
105237,107299,1,42.944,-78.907,Theft
105248,107310,1,42.94,-78.886,Breaking & Entering
105251,107313,1,42.923,-78.883,Theft
105267,107330,1,42.962,-78.897,Breaking & Entering
105291,107354,1,42.933,-78.901,Theft
105303,107366,1,42.936,-78.875,Theft
105305,107368,1,42.951,-78.864,Theft
105306,107369,1,42.948,-78.859,Theft
105311,107374,1,42.947,-78.887,Theft
105314,107379,1,42.947,-78.877,Theft
105317,107382,1,42.954,-78.879,Theft
105322,107387,1,42.946,-78.892,Theft
105333,107398,1,42.948,-78.854,Theft
105343,107408,1,42.954,-78.879,Theft
105347,107412,1,42.958,-78.885,Breaking & Entering
105348,107413,1,42.92,-78.888,Assault
105351,107416,1,42.919,-78.892,Assault
105362,107427,1,42.948,-78.854,Breaking & Entering
105368,107433,1,42.956,-78.87,Theft
105373,107438,1,42.924,-78.88,Theft
105377,107442,1,42.926,-78.887,Theft of Vehicle
105384,107449,1,42.961,-78.903,Assault
105387,107452,1,42.924,-78.877,Breaking & Entering
105390,107455,1,42.957,-78.895,Theft
105404,107469,1,42.922,-78.887,Assault
105406,107471,1,42.947,-78.888,Theft
105408,107473,1,42.922,-78.889,Assault
105421,107486,1,42.941,-78.879,Theft
105423,107488,1,42.929,-78.888,Theft of Vehicle
105437,107502,1,42.922,-78.892,Assault
105442,107507,1,42.948,-78.873,Theft
105445,107510,1,42.957,-78.871,Breaking & Entering
105449,107514,1,42.94,-78.879,Robbery
105450,107515,1,42.925,-78.898,Breaking & Entering
105451,107516,1,42.93,-78.874,Theft
105452,107517,1,42.924,-78.893,Theft
105453,107518,1,42.941,-78.867,Assault
105456,107521,1,42.919,-78.897,Assault
105457,107522,1,42.952,-78.905,Theft
105462,107527,1,42.947,-78.859,Theft of Vehicle
105466,107531,1,42.926,-78.891,Theft
105473,107538,1,42.927,-78.891,Breaking & Entering
105474,107539,1,42.917,-78.9,Breaking & Entering
105478,107543,1,42.948,-78.869,Assault
105483,107548,1,42.924,-78.889,Theft
105489,107554,1,42.944,-78.901,Theft
105493,107558,1,42.927,-78.88,Theft
105499,107564,1,42.949,-78.89,Theft
105500,107565,1,42.922,-78.881,Breaking & Entering
105505,107570,1,42.921,-78.894,Breaking & Entering
105508,107574,1,42.953,-78.907,Assault
105515,107581,1,42.948,-78.871,Theft
105522,107588,1,42.95,-78.888,Theft
105527,107593,1,42.941,-78.886,Robbery
105534,107600,1,42.941,-78.906,Robbery
105536,107602,1,42.949,-78.887,Theft
105543,107609,1,42.926,-78.879,Theft
105552,107618,1,42.923,-78.877,Robbery
105565,107631,1,42.928,-78.877,Theft of Vehicle
105580,107646,1,42.953,-78.907,Breaking & Entering
105593,107659,1,42.958,-78.874,Theft
105600,107666,1,42.922,-78.896,Breaking & Entering
105606,107672,1,42.955,-78.858,Breaking & Entering
105609,107675,1,42.926,-78.889,Theft of Vehicle
105612,107678,1,42.951,-78.908,Breaking & Entering
105622,107688,1,42.943,-78.906,Theft
105626,107692,1,42.932,-78.858,Theft
105632,107698,1,42.945,-78.868,Theft
105634,107700,1,42.948,-78.884,Assault
105636,107702,1,42.956,-78.868,Theft
105641,107707,1,42.94,-78.881,Breaking & Entering
105644,107710,1,42.92,-78.894,Theft
105647,107713,1,42.925,-78.869,Theft
105648,107714,1,42.92,-78.897,Breaking & Entering
105657,107723,1,42.941,-78.879,Breaking & Entering
105678,107746,1,42.926,-78.89,Breaking & Entering
105686,107754,1,42.93,-78.883,Other Sexual Offense
105695,107763,1,42.952,-78.9,Breaking & Entering
105703,107771,1,42.922,-78.877,Theft
105716,107784,1,42.94,-78.887,Breaking & Entering
105723,107792,1,42.944,-78.9,Assault
105732,107801,1,42.919,-78.897,Robbery
105735,107804,1,42.942,-78.878,Theft
105757,107826,1,42.925,-78.87,Theft
105768,107838,1,42.942,-78.878,Theft
105770,107840,1,42.928,-78.874,Theft
105797,107867,1,42.957,-78.89,Robbery
105804,107874,1,42.93,-78.898,Breaking & Entering
105806,107876,1,42.926,-78.892,Breaking & Entering
105808,107878,1,42.955,-78.899,Theft
105817,107887,1,42.954,-78.906,Theft
105820,107890,1,42.948,-78.869,Assault
105824,107894,1,42.959,-78.895,Robbery
105825,107895,1,42.924,-78.891,Assault
105826,107896,1,42.918,-78.895,Robbery
105831,107901,1,42.958,-78.886,Theft
105836,107906,1,42.921,-78.896,Theft
105838,107908,1,42.954,-78.886,Theft
105845,107915,1,42.962,-78.903,Theft
105847,107917,1,42.955,-78.874,Theft
105856,107927,1,42.925,-78.886,Breaking & Entering
105865,107936,1,42.928,-78.89,Theft
105872,107943,1,42.929,-78.894,Breaking & Entering
105879,107950,1,42.919,-78.89,Theft
105886,107957,1,42.94,-78.9,Breaking & Entering
105888,107959,1,42.923,-78.896,Theft
105896,107967,1,42.946,-78.908,Assault
105897,107968,1,42.957,-78.89,Assault
105902,107973,1,42.926,-78.898,Assault
105903,107974,1,42.944,-78.904,Robbery
105905,107976,1,42.941,-78.901,Assault
105914,107985,1,42.945,-78.871,Theft
105918,107989,1,42.952,-78.908,Breaking & Entering
105919,107990,1,42.943,-78.902,Theft
105920,107991,1,42.963,-78.901,Breaking & Entering
105922,107993,1,42.959,-78.903,Assault
105923,107994,1,42.951,-78.856,Theft
105924,107995,1,42.94,-78.887,Other Sexual Offense
105926,107997,1,42.949,-78.855,Breaking & Entering
105928,107999,1,42.926,-78.895,Theft
105930,108001,1,42.92,-78.895,Theft of Vehicle
105934,108005,1,42.94,-78.867,Theft
105936,108007,1,42.955,-78.877,Theft
105938,108009,1,42.937,-78.891,Robbery
105951,108022,1,42.947,-78.867,Assault
105962,108033,1,42.954,-78.905,Theft of Vehicle
105966,108037,1,42.918,-78.891,Robbery
105969,108040,1,42.952,-78.877,Theft
105982,108053,1,42.948,-78.871,Theft
105989,108060,1,42.954,-78.9,Assault
106006,108077,1,42.929,-78.888,Theft
106008,108079,1,42.953,-78.9,Theft
106012,108083,1,42.959,-78.905,Breaking & Entering
106015,108086,1,42.949,-78.884,Theft
106020,108091,1,42.958,-78.907,Theft
106024,108096,1,42.938,-78.901,Breaking & Entering
106043,108115,1,42.941,-78.878,Breaking & Entering
106044,108116,1,42.952,-78.866,Breaking & Entering
106047,108119,1,42.921,-78.89,Theft
106049,108121,1,42.951,-78.907,Theft
106090,108163,1,42.943,-78.869,Theft
106094,108167,1,42.941,-78.891,Assault
106096,108169,1,42.955,-78.897,Theft of Vehicle
106097,108170,1,42.942,-78.888,Theft of Vehicle
106099,108172,1,42.957,-78.866,Theft of Vehicle
106104,108177,1,42.959,-78.896,Breaking & Entering
106120,108193,1,42.958,-78.853,Breaking & Entering
106129,108202,1,42.954,-78.902,Assault
106134,108207,1,42.943,-78.868,Theft
106140,108214,1,42.932,-78.889,Theft
106143,108217,1,42.947,-78.891,Theft
106144,108218,1,42.917,-78.896,Homicide
106148,108222,1,42.942,-78.887,Assault
106149,108223,1,42.942,-78.881,Theft of Vehicle
106152,108226,1,42.95,-78.904,Theft
106154,108228,1,42.938,-78.873,Breaking & Entering
106157,108231,1,42.926,-78.878,Theft
106158,108232,1,42.928,-78.875,Theft
106160,108234,1,42.962,-78.9,Assault
106169,108243,1,42.952,-78.908,Assault
106182,108256,1,42.955,-78.899,Robbery
106207,108281,1,42.96,-78.905,Assault
106216,108290,1,42.948,-78.869,Breaking & Entering
106227,108301,1,42.941,-78.889,Theft
106228,108302,1,42.945,-78.87,Theft
106230,108304,1,42.942,-78.9,Theft
106238,108312,1,42.954,-78.906,Theft
106239,108313,1,42.958,-78.902,Assault
106244,108318,1,42.96,-78.903,Theft
106260,108334,1,42.955,-78.87,Assault
106266,108340,1,42.939,-78.892,Theft
106270,108344,1,42.957,-78.87,Theft
106272,108346,1,42.926,-78.883,Theft
106277,108351,1,42.919,-78.895,Theft
106279,108353,1,42.92,-78.895,Breaking & Entering
106280,108354,1,42.92,-78.894,Theft
106284,108358,1,42.947,-78.854,Theft of Vehicle
106290,108364,1,42.95,-78.907,Theft
106292,108366,1,42.921,-78.889,Theft
106294,108368,1,42.958,-78.86,Theft
106299,108374,1,42.958,-78.9,Theft
106300,108375,1,42.949,-78.858,Theft
106305,108380,1,42.937,-78.877,Breaking & Entering
106310,108385,1,42.948,-78.851,Theft
106311,108386,1,42.937,-78.87,Theft
106322,108397,1,42.941,-78.877,Theft of Vehicle
106325,108400,1,42.945,-78.908,Theft
106331,108406,1,42.921,-78.883,Theft
106337,108412,1,42.921,-78.89,Theft
106344,108419,1,42.953,-78.901,Theft
106375,108450,1,42.946,-78.89,Breaking & Entering
106387,108462,1,42.951,-78.902,Assault
106396,108471,1,42.939,-78.894,Breaking & Entering
106397,108472,1,42.965,-78.897,Breaking & Entering
106401,108476,1,42.917,-78.896,Theft
106415,108490,1,42.938,-78.894,Theft
106425,108500,1,42.924,-78.888,Assault
106427,108502,1,42.954,-78.899,Breaking & Entering
106444,108520,1,42.958,-78.907,Theft
106446,108522,1,42.958,-78.884,Theft
106456,108532,1,42.94,-78.906,Theft
106458,108534,1,42.918,-78.891,Theft
106460,108536,1,42.921,-78.89,Breaking & Entering
106464,108540,1,42.932,-78.892,Theft
106470,108546,1,42.948,-78.871,Theft
106474,108550,1,42.935,-78.9,Assault
106475,108551,1,42.95,-78.908,Theft
106479,108555,1,42.957,-78.896,Assault
106485,108561,1,42.954,-78.869,Theft
106492,108568,1,42.922,-78.897,Breaking & Entering
106496,108572,1,42.938,-78.89,Theft
106497,108573,1,42.956,-78.87,Theft
106521,108598,1,42.941,-78.889,Assault
106535,108612,1,42.942,-78.892,Assault
106544,108621,1,42.918,-78.892,Breaking & Entering
106548,108625,1,42.924,-78.892,Assault
106554,108631,1,42.955,-78.874,Theft
106559,108636,1,42.943,-78.891,Assault
106567,108644,1,42.947,-78.868,Theft
106569,108646,1,42.939,-78.887,Theft of Vehicle
106573,108650,1,42.953,-78.906,Theft
106576,108653,1,42.919,-78.887,Breaking & Entering
106589,108666,1,42.942,-78.887,Robbery
106592,108669,1,42.947,-78.878,Theft
106596,108673,1,42.959,-78.898,Assault
106598,108675,1,42.945,-78.855,Theft of Vehicle
106611,108688,1,42.948,-78.907,Theft
106613,108690,1,42.949,-78.888,Theft
106616,108693,1,42.943,-78.868,Theft
106627,108704,1,42.94,-78.887,Breaking & Entering
106634,108711,1,42.947,-78.902,Breaking & Entering
106635,108712,1,42.948,-78.871,Theft
106638,108715,1,42.938,-78.904,Theft
106648,108725,1,42.952,-78.903,Theft
106649,108726,1,42.924,-78.89,Robbery
106654,108731,1,42.956,-78.864,Theft
106655,108732,1,42.952,-78.909,Assault
106672,108749,1,42.923,-78.876,Theft
106673,108750,1,42.954,-78.906,Sexual Assault
106678,108755,1,42.958,-78.901,Assault
106682,108759,1,42.949,-78.865,Breaking & Entering
106684,108761,1,42.958,-78.905,Breaking & Entering
106687,108764,1,42.938,-78.903,Assault
106695,108772,1,42.957,-78.897,Theft
106698,108775,1,42.928,-78.877,Assault
106710,108787,1,42.946,-78.871,Theft
106712,108789,1,42.949,-78.904,Theft
106716,108793,1,42.927,-78.887,Breaking & Entering
106722,108799,1,42.952,-78.906,Assault
106723,108800,1,42.941,-78.877,Breaking & Entering
106725,108802,1,42.948,-78.883,Theft
106728,108805,1,42.946,-78.871,Theft
106734,108811,1,42.948,-78.87,Theft
106736,108813,1,42.942,-78.903,Theft
106737,108814,1,42.958,-78.898,Theft
106741,108818,1,42.936,-78.891,Theft
106746,108823,1,42.924,-78.895,Breaking & Entering
106748,108825,1,42.949,-78.888,Breaking & Entering
106752,108830,1,42.928,-78.89,Assault
106753,108831,1,42.947,-78.904,Theft
106759,108837,1,42.948,-78.869,Theft
106761,108839,1,42.92,-78.885,Theft
106770,108848,1,42.937,-78.901,Robbery
106772,108850,1,42.93,-78.893,Theft
106774,108852,1,42.954,-78.897,Breaking & Entering
106777,108856,1,42.946,-78.893,Theft
106780,108859,1,42.951,-78.905,Theft of Vehicle
106787,108866,1,42.937,-78.891,Theft
106811,108890,1,42.957,-78.86,Theft
106815,108894,1,42.944,-78.898,Assault
106827,108906,1,42.951,-78.9,Theft
106828,108907,1,42.948,-78.891,Theft
106841,108921,1,42.957,-78.904,Breaking & Entering
106843,108923,1,42.94,-78.86,Theft
106845,108925,1,42.953,-78.906,Assault
106856,108936,1,42.926,-78.884,Breaking & Entering
106862,108942,1,42.947,-78.891,Sexual Assault
106870,108951,1,42.918,-78.897,Breaking & Entering
106871,108952,1,42.924,-78.896,Theft
106875,108956,1,42.923,-78.894,Assault
106879,108960,1,42.926,-78.888,Theft
106881,108962,1,42.953,-78.875,Assault
106884,108965,1,42.919,-78.893,Theft of Vehicle
106891,108972,1,42.947,-78.906,Assault
106894,108975,1,42.946,-78.854,Theft
106897,108978,1,42.959,-78.895,Robbery
106899,108980,1,42.952,-78.877,Theft
106901,108982,1,42.945,-78.87,Theft
106903,108984,1,42.943,-78.869,Robbery
106921,109003,1,42.955,-78.863,Theft
106928,109010,1,42.936,-78.902,Assault
106942,109024,1,42.948,-78.903,Assault
106943,109025,1,42.952,-78.909,Theft
106960,109042,1,42.944,-78.907,Assault
106968,109050,1,42.939,-78.894,Theft
106969,109051,1,42.918,-78.893,Breaking & Entering
106973,109055,1,42.945,-78.904,Breaking & Entering
106982,109064,1,42.955,-78.861,Theft
106983,109065,1,42.927,-78.89,Theft
106986,109068,1,42.918,-78.891,Theft
106987,109069,1,42.958,-78.881,Theft
106989,109071,1,42.957,-78.873,Assault
106992,109074,1,42.945,-78.871,Theft
106995,109077,1,42.955,-78.87,Theft
107001,109083,1,42.94,-78.907,Theft
107002,109084,1,42.941,-78.893,Theft
107017,109099,1,42.946,-78.871,Theft
107018,109100,1,42.924,-78.896,Theft
107023,109105,1,42.928,-78.884,Assault
107024,109106,1,42.94,-78.907,Theft
107027,109110,1,42.941,-78.903,Assault
107035,109118,1,42.919,-78.89,Theft
107038,109121,1,42.944,-78.907,Theft
107041,109124,1,42.944,-78.907,Theft
107043,109126,1,42.926,-78.889,Robbery
107045,109128,1,42.949,-78.897,Breaking & Entering
107048,109132,1,42.959,-78.899,Theft of Vehicle
107049,109133,1,42.94,-78.879,Theft
107060,109145,1,42.946,-78.904,Theft
107075,109160,1,42.947,-78.902,Assault
107076,109161,1,42.92,-78.895,Breaking & Entering
107085,109170,1,42.944,-78.854,Theft
107090,109176,1,42.957,-78.899,Theft
107093,109179,1,42.951,-78.869,Robbery
107104,109191,1,42.939,-78.893,Assault
107105,109192,1,42.947,-78.861,Theft of Vehicle
107114,109201,1,42.946,-78.891,Theft
107126,109213,1,42.918,-78.892,Assault
107140,109227,1,42.923,-78.893,Breaking & Entering
107142,109229,1,42.94,-78.869,Theft
107149,109236,1,42.95,-78.904,Theft
107156,109243,1,42.941,-78.899,Theft
107162,109249,1,42.959,-78.894,Theft
107167,109254,1,42.922,-78.877,Theft
107171,109258,1,42.951,-78.862,Robbery
107173,109260,1,42.919,-78.89,Theft
107175,109262,1,42.955,-78.898,Breaking & Entering
107180,109267,1,42.948,-78.888,Assault
107185,109272,1,42.947,-78.888,Breaking & Entering
107191,109279,1,42.93,-78.891,Breaking & Entering
107199,109287,1,42.946,-78.871,Theft
107202,109290,1,42.948,-78.871,Theft
107204,109292,1,42.941,-78.889,Assault
107206,109294,1,42.941,-78.869,Robbery
107209,109297,1,42.945,-78.879,Theft
107210,109298,1,42.942,-78.885,Assault
107212,109300,1,42.942,-78.905,Assault
107215,109303,1,42.939,-78.873,Theft
107216,109304,1,42.946,-78.857,Theft
107220,109308,1,42.937,-78.894,Theft
107232,109320,1,42.952,-78.877,Theft
107234,109322,1,42.926,-78.878,Theft
107238,109327,1,42.92,-78.893,Robbery
107260,109349,1,42.957,-78.897,Theft
107276,109365,1,42.948,-78.869,Theft
107277,109366,1,42.946,-78.86,Assault
107299,109388,1,42.925,-78.894,Theft
107302,109391,1,42.945,-78.902,Theft
107318,109407,1,42.923,-78.887,Breaking & Entering
107319,109408,1,42.949,-78.9,Theft
107322,109411,1,42.952,-78.899,Theft of Vehicle
107324,109413,1,42.947,-78.891,Theft of Vehicle
107326,109415,1,42.949,-78.886,Theft
107327,109416,1,42.949,-78.877,Theft
107330,109419,1,42.939,-78.895,Assault
107336,109425,1,42.938,-78.893,Other Sexual Offense
107337,109426,1,42.948,-78.908,Theft
107344,109433,1,42.941,-78.868,Theft
107345,109434,1,42.941,-78.882,Breaking & Entering
107346,109435,1,42.927,-78.892,Assault
107350,109439,1,42.958,-78.898,Assault
107360,109449,1,42.95,-78.855,Theft
107365,109455,1,42.924,-78.89,Theft
107368,109458,1,42.946,-78.895,Theft
107373,109463,1,42.959,-78.895,Theft
107383,109473,1,42.938,-78.9,Theft
107388,109478,1,42.954,-78.878,Theft
107396,109487,1,42.948,-78.852,Assault
107402,109493,1,42.952,-78.899,Theft
107405,109496,1,42.951,-78.904,Theft
107416,109507,1,42.944,-78.868,Theft
107434,109525,1,42.95,-78.905,Assault
107447,109538,1,42.948,-78.852,Breaking & Entering
107448,109539,1,42.941,-78.899,Theft
107449,109540,1,42.939,-78.893,Breaking & Entering
107451,109542,1,42.949,-78.897,Assault
107457,109548,1,42.925,-78.885,Robbery
107459,109550,1,42.959,-78.908,Theft
107460,109551,1,42.945,-78.852,Theft
107470,109561,1,42.926,-78.89,Robbery
107481,109574,1,42.946,-78.907,Theft of Vehicle
107493,109586,1,42.943,-78.906,Theft
107498,109591,1,42.958,-78.884,Theft of Vehicle
107501,109594,1,42.949,-78.888,Breaking & Entering
107510,109603,1,42.939,-78.879,Breaking & Entering
107513,109606,1,42.925,-78.894,Breaking & Entering
107514,109607,1,42.94,-78.872,Theft
107517,109611,1,42.946,-78.871,Theft
107536,109630,1,42.954,-78.879,Theft
107537,109631,1,42.948,-78.878,Robbery
107538,109632,1,42.919,-78.898,Theft of Vehicle
107542,109636,1,42.953,-78.869,Theft of Vehicle
107543,109637,1,42.923,-78.886,Breaking & Entering
107547,109641,1,42.945,-78.892,Theft
107558,109652,1,42.924,-78.896,Assault
107563,109659,1,42.918,-78.891,Theft
107566,109662,1,42.953,-78.887,Breaking & Entering
107570,109666,1,42.937,-78.879,Theft
107575,109671,1,42.939,-78.901,Assault
107584,109680,1,42.941,-78.879,Robbery
107594,109690,1,42.955,-78.874,Theft
107616,109712,1,42.961,-78.903,Breaking & Entering
107617,109713,1,42.925,-78.892,Theft of Vehicle
107620,109716,1,42.959,-78.898,Breaking & Entering
107628,109724,1,42.948,-78.856,Robbery
107635,109731,1,42.926,-78.892,Theft
107650,109746,1,42.957,-78.859,Theft of Vehicle
107655,109751,1,42.919,-78.896,Breaking & Entering
107658,109754,1,42.939,-78.882,Theft
107660,109756,1,42.917,-78.895,Breaking & Entering
107661,109757,1,42.92,-78.897,Theft
107665,109761,1,42.956,-78.904,Assault
107667,109763,1,42.928,-78.877,Theft
107673,109769,1,42.918,-78.894,Breaking & Entering
107674,109770,1,42.95,-78.864,Theft
107686,109782,1,42.957,-78.897,Theft of Vehicle
107698,109794,1,42.918,-78.897,Assault
107705,109801,1,42.95,-78.871,Robbery
107712,109808,1,42.955,-78.874,Theft
107714,109810,1,42.92,-78.895,Assault
107724,109820,1,42.926,-78.887,Breaking & Entering
107736,109832,1,42.946,-78.892,Breaking & Entering
107743,109839,1,42.922,-78.89,Theft of Vehicle
107745,109841,1,42.958,-78.896,Assault
107756,109852,1,42.955,-78.903,Breaking & Entering
107762,109858,1,42.958,-78.884,Breaking & Entering
107772,109868,1,42.943,-78.89,Assault
107779,109875,1,42.952,-78.9,Theft
107781,109877,1,42.941,-78.879,Theft
107785,109881,1,42.953,-78.873,Assault
107806,109903,1,42.957,-78.881,Theft of Vehicle
107809,109906,1,42.922,-78.879,Theft
107812,109909,1,42.949,-78.886,Theft
107815,109912,1,42.951,-78.878,Theft
107822,109919,1,42.946,-78.906,Assault
107828,109925,1,42.952,-78.876,Theft
107834,109931,1,42.937,-78.879,Assault
107836,109933,1,42.924,-78.893,Theft
107841,109938,1,42.951,-78.868,Breaking & Entering
107843,109940,1,42.941,-78.868,Theft
107844,109941,1,42.959,-78.879,Theft
107845,109942,1,42.954,-78.878,Theft
107846,109943,1,42.921,-78.884,Theft of Vehicle
107849,109946,1,42.943,-78.903,Assault
107851,109948,1,42.946,-78.906,Robbery
107857,109954,1,42.943,-78.887,Assault
107860,109957,1,42.941,-78.871,Assault
107867,109964,1,42.959,-78.903,Assault
107871,109968,1,42.942,-78.878,Theft
107875,109972,1,42.955,-78.874,Theft
