,data_indexes,lables,Latitude,Longitude,Parent Incident Type
149828,152494,2,42.907,-78.841,Theft
149829,152495,2,42.902,-78.84,Theft
149834,152500,2,42.946,-78.832,Theft
149837,152503,2,42.914,-78.816,Breaking & Entering
149838,152504,2,42.937,-78.851,Theft of Vehicle
149839,152505,2,42.906,-78.804,Assault
149841,152507,2,42.945,-78.821,Assault
149845,152511,2,42.929,-78.816,Breaking & Entering
149846,152512,2,42.911,-78.839,Assault
149848,152514,2,42.933,-78.808,Breaking & Entering
149851,152517,2,42.936,-78.835,Assault
149859,152525,2,42.929,-78.814,Theft
149860,152526,2,42.914,-78.838,Sexual Offense
149863,152529,2,42.901,-78.827,Assault
149864,152530,2,42.94,-78.816,Theft
149865,152531,2,42.921,-78.804,Theft of Vehicle
149866,152532,2,42.936,-78.807,Assault
149873,152539,2,42.911,-78.817,Sexual Assault
149874,152540,2,42.918,-78.829,Assault
149886,152552,2,42.927,-78.848,Theft
149887,152553,2,42.918,-78.822,Breaking & Entering
149888,152554,2,42.932,-78.85,Theft
149889,152555,2,42.913,-78.814,Assault
149890,152556,2,42.915,-78.829,Breaking & Entering
149896,152562,2,42.911,-78.816,Assault
149898,152564,2,42.949,-78.81,Breaking & Entering
149901,152567,2,42.917,-78.829,Breaking & Entering
149908,152574,2,42.909,-78.807,Breaking & Entering
149909,152575,2,42.947,-78.813,Theft of Vehicle
149910,152576,2,42.934,-78.832,Theft
149913,152579,2,42.944,-78.815,Assault
149914,152580,2,42.949,-78.822,Breaking & Entering
149916,152582,2,42.935,-78.815,Theft
149920,152586,2,42.938,-78.84,Theft
149921,152587,2,42.91,-78.809,Breaking & Entering
149932,152598,2,42.94,-78.835,Assault
149933,152599,2,42.904,-78.825,Breaking & Entering
149934,152600,2,42.905,-78.816,Breaking & Entering
149942,152608,2,42.915,-78.803,Theft
149948,152614,2,42.939,-78.819,Assault
149950,152616,2,42.903,-78.84,Theft
149965,152631,2,42.903,-78.815,Assault
149966,152632,2,42.927,-78.846,Theft
149970,152636,2,42.91,-78.837,Theft
149973,152639,2,42.935,-78.808,Theft
149974,152640,2,42.902,-78.813,Theft
149978,152645,2,42.904,-78.84,Assault
149979,152646,2,42.916,-78.843,Theft
149981,152648,2,42.914,-78.817,Breaking & Entering
149992,152659,2,42.946,-78.826,Assault
149995,152662,2,42.948,-78.814,Theft
149998,152665,2,42.909,-78.842,Theft
150004,152671,2,42.948,-78.807,Robbery
150007,152674,2,42.949,-78.82,Breaking & Entering
150008,152675,2,42.945,-78.811,Robbery
150010,152677,2,42.915,-78.815,Theft
150012,152679,2,42.952,-78.813,Theft
150014,152682,2,42.918,-78.825,Assault
150018,152686,2,42.94,-78.828,Theft
150029,152697,2,42.929,-78.828,Breaking & Entering
150031,152699,2,42.913,-78.807,Breaking & Entering
150037,152705,2,42.908,-78.824,Other Sexual Offense
150039,152707,2,42.913,-78.807,Assault
150041,152709,2,42.914,-78.801,Theft
150043,152711,2,42.933,-78.827,Breaking & Entering
150044,152712,2,42.917,-78.826,Assault
150047,152715,2,42.928,-78.811,Robbery
150052,152721,2,42.931,-78.834,Theft
150055,152724,2,42.938,-78.82,Theft of Vehicle
150058,152727,2,42.933,-78.816,Theft
150062,152731,2,42.93,-78.807,Theft
150064,152733,2,42.931,-78.804,Theft
150066,152735,2,42.91,-78.844,Theft
150069,152738,2,42.948,-78.808,Robbery
150072,152741,2,42.954,-78.829,Theft
150073,152742,2,42.933,-78.813,Theft
150074,152743,2,42.948,-78.83,Theft
150075,152744,2,42.944,-78.814,Breaking & Entering
150076,152745,2,42.955,-78.838,Theft
150077,152746,2,42.935,-78.809,Breaking & Entering
150078,152747,2,42.942,-78.812,Assault
150079,152748,2,42.939,-78.801,Theft of Vehicle
150083,152752,2,42.924,-78.807,Breaking & Entering
150084,152753,2,42.918,-78.799,Theft
150090,152759,2,42.946,-78.844,Theft
150091,152760,2,42.918,-78.829,Theft
150094,152763,2,42.951,-78.827,Theft
150097,152766,2,42.943,-78.811,Breaking & Entering
150098,152767,2,42.91,-78.808,Theft
150100,152769,2,42.923,-78.849,Breaking & Entering
150104,152773,2,42.932,-78.819,Assault
150105,152774,2,42.949,-78.81,Breaking & Entering
150107,152776,2,42.925,-78.831,Assault
150110,152779,2,42.95,-78.824,Breaking & Entering
150112,152781,2,42.908,-78.815,Assault
150114,152783,2,42.937,-78.845,Theft
150115,152784,2,42.953,-78.835,Assault
150116,152785,2,42.921,-78.807,Breaking & Entering
150119,152788,2,42.949,-78.809,Breaking & Entering
150124,152793,2,42.935,-78.807,Breaking & Entering
150125,152794,2,42.917,-78.827,Theft of Vehicle
150129,152798,2,42.946,-78.827,Breaking & Entering
150130,152799,2,42.939,-78.82,Theft
150133,152802,2,42.929,-78.813,Theft
150134,152803,2,42.944,-78.812,Theft
150138,152807,2,42.907,-78.811,Breaking & Entering
150142,152811,2,42.954,-78.849,Breaking & Entering
150146,152815,2,42.923,-78.807,Theft of Vehicle
150147,152816,2,42.912,-78.824,Assault
150158,152827,2,42.952,-78.838,Theft
150160,152829,2,42.93,-78.813,Theft
150164,152834,2,42.909,-78.812,Breaking & Entering
150166,152836,2,42.935,-78.827,Assault
150169,152839,2,42.906,-78.809,Breaking & Entering
150171,152841,2,42.937,-78.816,Assault
150178,152848,2,42.902,-78.816,Theft
150179,152849,2,42.906,-78.834,Breaking & Entering
150180,152850,2,42.924,-78.812,Robbery
150182,152852,2,42.911,-78.836,Assault
150184,152854,2,42.941,-78.803,Breaking & Entering
150186,152856,2,42.928,-78.804,Theft
150187,152857,2,42.948,-78.83,Theft
150190,152860,2,42.93,-78.814,Theft
150191,152861,2,42.911,-78.803,Other Sexual Offense
150193,152863,2,42.94,-78.823,Theft
150194,152864,2,42.953,-78.826,Breaking & Entering
150199,152869,2,42.935,-78.832,Theft of Vehicle
150206,152876,2,42.926,-78.811,Theft
150212,152882,2,42.933,-78.843,Theft
150217,152887,2,42.931,-78.813,Theft
150220,152890,2,42.944,-78.815,Assault
150221,152891,2,42.948,-78.821,Theft
150222,152892,2,42.911,-78.809,Assault
150224,152894,2,42.938,-78.851,Other Sexual Offense
150225,152895,2,42.948,-78.811,Assault
150229,152899,2,42.902,-78.839,Theft of Vehicle
150230,152900,2,42.949,-78.816,Breaking & Entering
150232,152902,2,42.942,-78.852,Theft
150235,152905,2,42.945,-78.832,Robbery
150236,152906,2,42.917,-78.822,Assault
150237,152907,2,42.94,-78.822,Theft
150240,152910,2,42.936,-78.82,Theft
150243,152913,2,42.951,-78.826,Sexual Assault
150247,152917,2,42.947,-78.836,Theft
150249,152919,2,42.918,-78.829,Theft
150254,152924,2,42.953,-78.83,Robbery
150265,152935,2,42.922,-78.822,Assault
150266,152936,2,42.923,-78.8,Theft of Vehicle
150268,152938,2,42.94,-78.816,Theft
150270,152940,2,42.92,-78.824,Assault
150271,152941,2,42.925,-78.811,Theft of Vehicle
150274,152944,2,42.951,-78.826,Assault
150275,152945,2,42.929,-78.855,Breaking & Entering
150280,152950,2,42.931,-78.85,Theft
150286,152956,2,42.93,-78.815,Theft of Vehicle
150287,152957,2,42.932,-78.801,Assault
150288,152958,2,42.938,-78.811,Theft of Vehicle
150291,152961,2,42.906,-78.826,Breaking & Entering
150292,152962,2,42.918,-78.829,Assault
150294,152964,2,42.926,-78.829,Assault
150295,152965,2,42.933,-78.829,Robbery
150296,152966,2,42.922,-78.829,Theft
150298,152968,2,42.945,-78.847,Breaking & Entering
150301,152971,2,42.95,-78.831,Breaking & Entering
150304,152974,2,42.958,-78.831,Robbery
150310,152980,2,42.924,-78.802,Theft
150315,152985,2,42.907,-78.8,Theft
150316,152986,2,42.938,-78.806,Assault
150318,152988,2,42.932,-78.803,Theft
150321,152991,2,42.903,-78.839,Theft
150324,152994,2,42.902,-78.84,Assault
150330,153000,2,42.906,-78.805,Assault
150332,153002,2,42.937,-78.84,Theft of Vehicle
150333,153003,2,42.924,-78.816,Assault
150336,153006,2,42.936,-78.838,Assault
150339,153009,2,42.924,-78.827,Assault
150346,153016,2,42.934,-78.815,Breaking & Entering
150350,153020,2,42.904,-78.81,Assault
150351,153021,2,42.945,-78.809,Theft of Vehicle
150353,153023,2,42.916,-78.825,Assault
150354,153024,2,42.934,-78.817,Theft
150357,153027,2,42.954,-78.83,Theft
150359,153029,2,42.911,-78.832,Theft
150360,153030,2,42.902,-78.839,Robbery
150367,153037,2,42.948,-78.813,Theft
150376,153048,2,42.949,-78.829,Robbery
150379,153051,2,42.904,-78.831,Assault
150381,153053,2,42.947,-78.848,Breaking & Entering
150386,153058,2,42.922,-78.832,Assault
150387,153059,2,42.906,-78.805,Breaking & Entering
150388,153060,2,42.933,-78.83,Theft
150395,153069,2,42.917,-78.808,Assault
150396,153070,2,42.944,-78.849,Theft
150399,153073,2,42.913,-78.835,Assault
150400,153074,2,42.917,-78.823,Breaking & Entering
150401,153075,2,42.948,-78.809,Theft of Vehicle
150404,153078,2,42.916,-78.816,Theft of Vehicle
150405,153079,2,42.939,-78.807,Theft
150411,153085,2,42.911,-78.817,Breaking & Entering
150418,153092,2,42.92,-78.803,Theft of Vehicle
150425,153099,2,42.916,-78.8,Breaking & Entering
150427,153101,2,42.934,-78.817,Theft of Vehicle
150429,153103,2,42.924,-78.802,Theft
150442,153117,2,42.923,-78.836,Theft
150450,153125,2,42.924,-78.816,Breaking & Entering
150453,153128,2,42.912,-78.83,Theft
150454,153129,2,42.901,-78.839,Theft
150457,153132,2,42.902,-78.821,Breaking & Entering
150460,153135,2,42.919,-78.842,Assault
150463,153138,2,42.933,-78.836,Breaking & Entering
150464,153139,2,42.925,-78.804,Theft
150466,153141,2,42.926,-78.828,Breaking & Entering
150467,153142,2,42.909,-78.804,Other Sexual Offense
150480,153155,2,42.908,-78.831,Theft of Vehicle
150481,153156,2,42.942,-78.825,Assault
150482,153157,2,42.918,-78.799,Theft
150484,153159,2,42.943,-78.824,Theft
150486,153161,2,42.916,-78.84,Breaking & Entering
150488,153163,2,42.958,-78.827,Theft
150489,153164,2,42.931,-78.806,Breaking & Entering
150490,153165,2,42.935,-78.811,Assault
150491,153166,2,42.926,-78.808,Breaking & Entering
150493,153168,2,42.907,-78.839,Robbery
150495,153170,2,42.942,-78.804,Assault
150498,153173,2,42.915,-78.825,Breaking & Entering
150501,153176,2,42.944,-78.823,Breaking & Entering
150507,153183,2,42.919,-78.802,Theft
150514,153191,2,42.917,-78.808,Breaking & Entering
150515,153192,2,42.918,-78.829,Assault
150516,153193,2,42.923,-78.803,Robbery
150522,153199,2,42.954,-78.837,Assault
150524,153201,2,42.938,-78.848,Robbery
150529,153206,2,42.944,-78.846,Theft
150532,153209,2,42.932,-78.8,Theft
150533,153210,2,42.933,-78.805,Assault
150534,153211,2,42.932,-78.802,Theft
150535,153212,2,42.903,-78.821,Robbery
150540,153217,2,42.927,-78.828,Theft
150550,153228,2,42.92,-78.845,Breaking & Entering
150552,153230,2,42.942,-78.806,Breaking & Entering
150556,153234,2,42.9,-78.838,Assault
150559,153237,2,42.939,-78.818,Assault
150567,153245,2,42.932,-78.8,Breaking & Entering
150576,153254,2,42.917,-78.814,Theft
150577,153255,2,42.948,-78.825,Assault
150578,153256,2,42.922,-78.851,Theft
150581,153259,2,42.915,-78.815,Breaking & Entering
150588,153266,2,42.947,-78.821,Assault
150590,153268,2,42.922,-78.827,Assault
150591,153269,2,42.9,-78.827,Breaking & Entering
150593,153271,2,42.949,-78.819,Theft
150594,153272,2,42.906,-78.809,Assault
150595,153273,2,42.929,-78.812,Assault
150597,153275,2,42.918,-78.825,Theft
150599,153277,2,42.907,-78.837,Other Sexual Offense
150606,153284,2,42.918,-78.829,Assault
150608,153286,2,42.907,-78.803,Theft
150610,153288,2,42.917,-78.83,Robbery
150617,153295,2,42.906,-78.817,Assault
150619,153297,2,42.947,-78.847,Theft
150622,153300,2,42.923,-78.799,Theft
150626,153304,2,42.918,-78.84,Theft of Vehicle
150628,153306,2,42.913,-78.822,Breaking & Entering
150629,153307,2,42.916,-78.803,Breaking & Entering
150635,153313,2,42.911,-78.817,Assault
150638,153316,2,42.92,-78.822,Breaking & Entering
150639,153317,2,42.907,-78.837,Theft
150641,153319,2,42.948,-78.819,Theft
150643,153321,2,42.923,-78.812,Theft of Vehicle
150649,153328,2,42.946,-78.804,Breaking & Entering
150651,153330,2,42.933,-78.827,Theft
150663,153342,2,42.922,-78.808,Breaking & Entering
150664,153343,2,42.923,-78.808,Theft
150667,153346,2,42.914,-78.828,Robbery
150669,153348,2,42.911,-78.802,Breaking & Entering
150673,153352,2,42.915,-78.845,Assault
150675,153354,2,42.908,-78.806,Robbery
150681,153360,2,42.916,-78.83,Assault
150685,153364,2,42.954,-78.827,Breaking & Entering
150689,153368,2,42.933,-78.831,Breaking & Entering
150692,153371,2,42.94,-78.816,Theft
150693,153372,2,42.913,-78.801,Other Sexual Offense
150698,153377,2,42.916,-78.802,Breaking & Entering
150702,153381,2,42.907,-78.807,Theft
150703,153382,2,42.932,-78.804,Assault
150706,153385,2,42.944,-78.82,Robbery
150713,153392,2,42.903,-78.827,Breaking & Entering
150715,153394,2,42.953,-78.827,Assault
150717,153396,2,42.901,-78.84,Theft
150718,153397,2,42.929,-78.802,Breaking & Entering
150720,153399,2,42.916,-78.824,Theft
150722,153401,2,42.941,-78.835,Robbery
150726,153405,2,42.94,-78.835,Theft of Vehicle
150734,153413,2,42.903,-78.826,Theft
150743,153422,2,42.918,-78.822,Theft
150745,153424,2,42.922,-78.812,Assault
150746,153425,2,42.901,-78.832,Breaking & Entering
150747,153426,2,42.91,-78.832,Theft of Vehicle
150762,153441,2,42.947,-78.814,Breaking & Entering
150763,153442,2,42.943,-78.811,Theft of Vehicle
150771,153450,2,42.938,-78.8,Breaking & Entering
150777,153458,2,42.915,-78.82,Breaking & Entering
150782,153463,2,42.954,-78.827,Breaking & Entering
150783,153464,2,42.9,-78.818,Theft
150784,153465,2,42.938,-78.813,Theft
150785,153466,2,42.903,-78.841,Assault
150794,153475,2,42.915,-78.841,Theft
150799,153480,2,42.916,-78.806,Assault
150800,153482,2,42.944,-78.814,Theft
150816,153498,2,42.916,-78.845,Breaking & Entering
150818,153500,2,42.923,-78.85,Theft of Vehicle
150824,153507,2,42.923,-78.826,Theft
150825,153508,2,42.92,-78.808,Breaking & Entering
150826,153509,2,42.935,-78.812,Theft
150827,153510,2,42.912,-78.814,Breaking & Entering
150828,153511,2,42.91,-78.844,Assault
150829,153512,2,42.903,-78.815,Theft of Vehicle
150831,153514,2,42.949,-78.82,Breaking & Entering
150832,153515,2,42.934,-78.819,Breaking & Entering
150840,153523,2,42.944,-78.835,Breaking & Entering
150848,153531,2,42.946,-78.842,Theft
150851,153534,2,42.936,-78.819,Breaking & Entering
150855,153538,2,42.917,-78.822,Theft of Vehicle
150857,153540,2,42.947,-78.836,Theft
150858,153541,2,42.938,-78.85,Theft
150862,153545,2,42.918,-78.812,Theft of Vehicle
150864,153547,2,42.947,-78.837,Breaking & Entering
150867,153550,2,42.912,-78.835,Theft
150868,153551,2,42.927,-78.806,Assault
150872,153555,2,42.91,-78.803,Theft
150876,153559,2,42.938,-78.806,Assault
150878,153561,2,42.94,-78.824,Theft
150879,153562,2,42.926,-78.801,Assault
150881,153564,2,42.94,-78.81,Robbery
150884,153567,2,42.902,-78.833,Theft
150887,153571,2,42.908,-78.825,Assault
150888,153572,2,42.946,-78.808,Theft
150890,153574,2,42.938,-78.85,Theft
150894,153578,2,42.902,-78.816,Breaking & Entering
150895,153579,2,42.918,-78.829,Robbery
150902,153586,2,42.911,-78.842,Theft of Vehicle
150904,153589,2,42.923,-78.807,Breaking & Entering
150905,153590,2,42.927,-78.822,Theft
150909,153594,2,42.919,-78.826,Theft
150921,153606,2,42.946,-78.811,Theft
150922,153607,2,42.933,-78.828,Theft
150923,153608,2,42.914,-78.838,Assault
150926,153611,2,42.915,-78.808,Robbery
150927,153612,2,42.921,-78.824,Assault
150934,153619,2,42.932,-78.838,Breaking & Entering
150940,153625,2,42.923,-78.8,Theft
150942,153627,2,42.923,-78.828,Breaking & Entering
150946,153631,2,42.922,-78.84,Theft
150947,153632,2,42.93,-78.809,Theft
150949,153634,2,42.908,-78.813,Theft
150950,153635,2,42.909,-78.8,Homicide
150956,153641,2,42.919,-78.8,Assault
150957,153642,2,42.928,-78.823,Theft
150958,153643,2,42.934,-78.831,Theft
150964,153650,2,42.943,-78.837,Other Sexual Offense
150970,153656,2,42.945,-78.805,Breaking & Entering
150977,153663,2,42.914,-78.809,Breaking & Entering
150978,153664,2,42.9,-78.815,Theft
150982,153668,2,42.923,-78.807,Theft
150994,153680,2,42.919,-78.809,Breaking & Entering
151003,153689,2,42.911,-78.823,Breaking & Entering
151006,153692,2,42.927,-78.816,Theft
151010,153696,2,42.904,-78.835,Theft
151013,153699,2,42.905,-78.812,Robbery
151015,153701,2,42.909,-78.821,Theft
151019,153705,2,42.939,-78.84,Breaking & Entering
151021,153707,2,42.927,-78.808,Breaking & Entering
151022,153708,2,42.914,-78.822,Breaking & Entering
151026,153712,2,42.908,-78.824,Theft
151028,153714,2,42.935,-78.832,Robbery
151031,153717,2,42.946,-78.833,Theft of Vehicle
151033,153719,2,42.91,-78.8,Theft of Vehicle
151037,153723,2,42.946,-78.832,Breaking & Entering
151041,153727,2,42.94,-78.811,Theft
151054,153741,2,42.903,-78.813,Breaking & Entering
151055,153742,2,42.907,-78.837,Theft
151056,153743,2,42.925,-78.811,Theft
151057,153744,2,42.948,-78.826,Theft
151060,153748,2,42.954,-78.826,Theft
151069,153757,2,42.943,-78.814,Breaking & Entering
151070,153758,2,42.914,-78.838,Theft
151073,153761,2,42.93,-78.84,Assault
151075,153763,2,42.948,-78.842,Theft
151077,153765,2,42.945,-78.825,Theft
151082,153770,2,42.907,-78.824,Breaking & Entering
151083,153771,2,42.948,-78.8,Theft
151095,153783,2,42.953,-78.849,Assault
151096,153784,2,42.934,-78.84,Theft
151097,153785,2,42.91,-78.825,Theft
151098,153786,2,42.909,-78.805,Theft
151099,153787,2,42.938,-78.815,Breaking & Entering
151100,153788,2,42.94,-78.816,Breaking & Entering
151101,153789,2,42.93,-78.827,Theft of Vehicle
151103,153791,2,42.918,-78.829,Assault
151107,153796,2,42.926,-78.826,Assault
151109,153799,2,42.935,-78.801,Theft
151111,153801,2,42.906,-78.833,Assault
151112,153802,2,42.944,-78.824,Breaking & Entering
151114,153804,2,42.935,-78.845,Assault
151115,153805,2,42.902,-78.84,Robbery
151117,153807,2,42.947,-78.823,Theft
151118,153808,2,42.92,-78.835,Breaking & Entering
151120,153810,2,42.938,-78.84,Theft
151121,153811,2,42.948,-78.81,Theft
151126,153816,2,42.904,-78.81,Robbery
151129,153819,2,42.938,-78.829,Breaking & Entering
151132,153822,2,42.93,-78.813,Theft
151137,153827,2,42.924,-78.846,Robbery
151139,153829,2,42.926,-78.818,Breaking & Entering
151149,153839,2,42.935,-78.848,Breaking & Entering
151155,153845,2,42.91,-78.831,Assault
151157,153847,2,42.931,-78.804,Robbery
151158,153848,2,42.943,-78.812,Theft
151159,153849,2,42.911,-78.839,Assault
151161,153851,2,42.936,-78.85,Theft
151163,153853,2,42.922,-78.826,Breaking & Entering
151164,153854,2,42.918,-78.828,Breaking & Entering
151169,153859,2,42.932,-78.819,Theft
151172,153862,2,42.925,-78.825,Robbery
151174,153864,2,42.913,-78.815,Breaking & Entering
151181,153871,2,42.913,-78.814,Assault
151183,153873,2,42.94,-78.814,Theft
151184,153874,2,42.928,-78.852,Breaking & Entering
151186,153876,2,42.925,-78.814,Theft of Vehicle
151188,153878,2,42.94,-78.81,Assault
151189,153879,2,42.94,-78.823,Breaking & Entering
151190,153880,2,42.94,-78.816,Theft
151197,153887,2,42.902,-78.825,Breaking & Entering
151201,153891,2,42.942,-78.842,Theft
151206,153896,2,42.943,-78.82,Assault
151208,153898,2,42.937,-78.835,Theft
151211,153901,2,42.922,-78.844,Assault
151215,153905,2,42.928,-78.852,Theft
151217,153907,2,42.921,-78.813,Theft
151220,153910,2,42.922,-78.841,Breaking & Entering
151222,153912,2,42.941,-78.833,Theft
151226,153916,2,42.911,-78.81,Theft
151227,153917,2,42.915,-78.816,Theft
151233,153923,2,42.919,-78.847,Theft
151234,153924,2,42.907,-78.815,Other Sexual Offense
151236,153927,2,42.94,-78.813,Breaking & Entering
151240,153931,2,42.915,-78.844,Breaking & Entering
151244,153935,2,42.912,-78.83,Breaking & Entering
151246,153937,2,42.927,-78.814,Robbery
151250,153941,2,42.946,-78.816,Robbery
151251,153942,2,42.916,-78.847,Assault
151253,153944,2,42.923,-78.801,Robbery
151264,153955,2,42.932,-78.826,Breaking & Entering
151288,153979,2,42.916,-78.841,Theft
151290,153981,2,42.91,-78.812,Assault
151294,153985,2,42.937,-78.819,Assault
151296,153987,2,42.919,-78.808,Theft
151297,153988,2,42.914,-78.838,Breaking & Entering
151298,153989,2,42.914,-78.841,Theft
151299,153990,2,42.905,-78.812,Assault
151302,153993,2,42.91,-78.813,Breaking & Entering
151305,153996,2,42.91,-78.836,Theft of Vehicle
151306,153997,2,42.926,-78.845,Theft of Vehicle
151308,153999,2,42.903,-78.809,Assault
151310,154001,2,42.923,-78.801,Breaking & Entering
151311,154002,2,42.931,-78.802,Breaking & Entering
151313,154004,2,42.938,-78.813,Theft
151315,154006,2,42.907,-78.814,Assault
151320,154011,2,42.941,-78.806,Theft of Vehicle
151321,154012,2,42.906,-78.813,Breaking & Entering
151322,154013,2,42.905,-78.828,Theft
151329,154020,2,42.935,-78.801,Assault
151333,154024,2,42.94,-78.81,Assault
151335,154026,2,42.936,-78.82,Assault
151339,154030,2,42.918,-78.84,Theft
151345,154036,2,42.933,-78.826,Theft of Vehicle
151347,154038,2,42.935,-78.817,Theft
151348,154040,2,42.921,-78.844,Robbery
151352,154044,2,42.93,-78.813,Theft
151357,154049,2,42.918,-78.799,Robbery
151358,154050,2,42.917,-78.825,Breaking & Entering
151359,154051,2,42.948,-78.829,Theft
151360,154052,2,42.931,-78.812,Theft of Vehicle
151366,154058,2,42.936,-78.843,Theft
151367,154059,2,42.934,-78.815,Breaking & Entering
151370,154062,2,42.914,-78.809,Theft
151373,154065,2,42.92,-78.813,Assault
151376,154069,2,42.947,-78.826,Theft
151380,154073,2,42.944,-78.804,Assault
151384,154077,2,42.942,-78.8,Theft
151388,154081,2,42.902,-78.84,Assault
151389,154082,2,42.946,-78.805,Theft
151396,154089,2,42.929,-78.837,Theft
151398,154091,2,42.951,-78.829,Theft of Vehicle
151400,154093,2,42.943,-78.818,Breaking & Entering
151406,154099,2,42.938,-78.818,Breaking & Entering
151407,154100,2,42.923,-78.81,Theft
151410,154103,2,42.951,-78.826,Breaking & Entering
151411,154104,2,42.903,-78.815,Theft
151415,154108,2,42.924,-78.824,Theft
151417,154110,2,42.931,-78.849,Theft
151422,154115,2,42.957,-78.835,Theft
151423,154116,2,42.951,-78.827,Theft of Vehicle
151424,154117,2,42.93,-78.84,Theft
151426,154119,2,42.94,-78.816,Theft
151434,154127,2,42.935,-78.803,Theft
151435,154128,2,42.933,-78.826,Assault
151438,154131,2,42.939,-78.839,Robbery
151439,154132,2,42.931,-78.802,Theft of Vehicle
151441,154134,2,42.938,-78.828,Theft
151443,154136,2,42.916,-78.801,Theft
151449,154142,2,42.935,-78.829,Assault
151452,154145,2,42.916,-78.816,Theft
151456,154149,2,42.916,-78.801,Assault
151458,154151,2,42.94,-78.824,Theft
151460,154153,2,42.909,-78.813,Assault
151465,154158,2,42.941,-78.816,Theft of Vehicle
151466,154159,2,42.942,-78.835,Theft
151473,154166,2,42.932,-78.814,Theft
151475,154168,2,42.922,-78.815,Assault
151480,154173,2,42.914,-78.838,Theft of Vehicle
151482,154175,2,42.94,-78.839,Robbery
151485,154178,2,42.93,-78.803,Theft
151486,154179,2,42.924,-78.812,Breaking & Entering
151489,154183,2,42.94,-78.813,Theft
151495,154189,2,42.94,-78.838,Assault
151496,154190,2,42.908,-78.817,Assault
151497,154191,2,42.93,-78.805,Breaking & Entering
151500,154194,2,42.94,-78.816,Theft
151501,154195,2,42.923,-78.823,Theft of Vehicle
151503,154197,2,42.939,-78.81,Theft of Vehicle
151506,154200,2,42.905,-78.822,Breaking & Entering
151507,154201,2,42.945,-78.817,Breaking & Entering
151509,154203,2,42.916,-78.823,Breaking & Entering
151510,154204,2,42.937,-78.851,Theft
151514,154208,2,42.939,-78.81,Breaking & Entering
151516,154210,2,42.927,-78.819,Theft of Vehicle
151517,154211,2,42.94,-78.816,Theft
151523,154217,2,42.941,-78.816,Theft
151528,154222,2,42.916,-78.846,Breaking & Entering
151529,154223,2,42.918,-78.813,Theft
151531,154225,2,42.921,-78.807,Breaking & Entering
151535,154229,2,42.951,-78.826,Robbery
151537,154231,2,42.949,-78.827,Breaking & Entering
151540,154234,2,42.926,-78.822,Theft
151545,154239,2,42.923,-78.804,Breaking & Entering
151547,154241,2,42.94,-78.816,Theft
151549,154243,2,42.949,-78.828,Theft
151550,154245,2,42.958,-78.844,Theft
151551,154246,2,42.94,-78.837,Theft
151555,154250,2,42.904,-78.81,Theft of Vehicle
151557,154252,2,42.908,-78.837,Assault
151558,154253,2,42.934,-78.814,Theft
151559,154254,2,42.943,-78.816,Theft
151560,154255,2,42.91,-78.815,Robbery
151561,154256,2,42.937,-78.836,Theft
151563,154258,2,42.927,-78.819,Breaking & Entering
151566,154261,2,42.918,-78.808,Assault
151567,154262,2,42.906,-78.829,Theft of Vehicle
151569,154264,2,42.936,-78.808,Other Sexual Offense
151570,154265,2,42.911,-78.802,Assault
151572,154267,2,42.91,-78.822,Theft
151573,154268,2,42.922,-78.844,Theft
151576,154271,2,42.923,-78.805,Robbery
151578,154273,2,42.925,-78.818,Assault
151583,154278,2,42.945,-78.818,Breaking & Entering
151586,154281,2,42.907,-78.811,Breaking & Entering
151588,154283,2,42.941,-78.8,Theft
151589,154284,2,42.908,-78.817,Assault
151601,154296,2,42.95,-78.829,Robbery
151602,154297,2,42.905,-78.811,Theft
151609,154304,2,42.952,-78.828,Theft
151611,154306,2,42.904,-78.822,Theft
151614,154309,2,42.918,-78.829,Other Sexual Offense
151617,154312,2,42.924,-78.803,Assault
151619,154314,2,42.918,-78.829,Assault
151620,154315,2,42.94,-78.824,Theft
151624,154319,2,42.956,-78.83,Theft
151625,154320,2,42.902,-78.832,Theft
151626,154321,2,42.94,-78.829,Theft of Vehicle
151632,154327,2,42.926,-78.802,Theft
151633,154328,2,42.93,-78.817,Breaking & Entering
151634,154329,2,42.912,-78.809,Other Sexual Offense
151638,154333,2,42.91,-78.813,Theft
151639,154334,2,42.947,-78.83,Theft
151641,154336,2,42.93,-78.809,Theft
151643,154338,2,42.935,-78.821,Theft of Vehicle
151650,154345,2,42.945,-78.815,Theft
151652,154347,2,42.949,-78.82,Theft
151653,154348,2,42.947,-78.834,Breaking & Entering
151654,154349,2,42.914,-78.799,Theft
151656,154351,2,42.914,-78.824,Robbery
151657,154352,2,42.921,-78.828,Breaking & Entering
151658,154353,2,42.905,-78.812,Assault
151660,154355,2,42.942,-78.825,Theft
151664,154359,2,42.91,-78.803,Breaking & Entering
151666,154361,2,42.907,-78.831,Assault
151667,154362,2,42.921,-78.811,Theft of Vehicle
151670,154365,2,42.92,-78.847,Breaking & Entering
151674,154369,2,42.934,-78.83,Assault
151678,154373,2,42.901,-78.827,Assault
151680,154375,2,42.945,-78.823,Theft
151681,154376,2,42.927,-78.801,Breaking & Entering
151682,154377,2,42.948,-78.804,Theft
151686,154381,2,42.916,-78.8,Breaking & Entering
151700,154395,2,42.933,-78.831,Breaking & Entering
151701,154396,2,42.921,-78.843,Theft
151705,154400,2,42.918,-78.847,Theft
151707,154402,2,42.938,-78.809,Theft
