,data_indexes,lables,Latitude,Longitude,Parent Incident Type
43308,44563,0,42.891,-78.878,Theft
43317,44573,0,42.897,-78.863,Robbery
43318,44574,0,42.906,-78.884,Theft
43321,44577,0,42.907,-78.896,Assault
43330,44586,0,42.876,-78.854,Breaking & Entering
43335,44591,0,42.902,-78.885,Breaking & Entering
43336,44592,0,42.881,-78.857,Theft of Vehicle
43341,44597,0,42.914,-78.867,Theft
43346,44602,0,42.9,-78.885,Robbery
43348,44604,0,42.893,-78.846,Assault
43351,44607,0,42.885,-78.877,Assault
43353,44609,0,42.884,-78.854,Breaking & Entering
43358,44614,0,42.91,-78.888,Theft of Vehicle
43367,44623,0,42.91,-78.854,Theft
43368,44624,0,42.889,-78.881,Breaking & Entering
43369,44625,0,42.912,-78.851,Breaking & Entering
43370,44626,0,42.883,-78.855,Assault
43377,44633,0,42.913,-78.897,Assault
43379,44635,0,42.898,-78.879,Theft
43380,44636,0,42.911,-78.854,Theft
43382,44638,0,42.897,-78.889,Assault
43390,44646,0,42.911,-78.883,Assault
43395,44651,0,42.911,-78.881,Theft of Vehicle
43398,44654,0,42.895,-78.857,Assault
43402,44658,0,42.921,-78.879,Theft
43407,44663,0,42.917,-78.886,Theft
43409,44665,0,42.907,-78.891,Robbery
43410,44666,0,42.914,-78.886,Assault
43411,44668,0,42.903,-78.881,Theft
43414,44671,0,42.9,-78.877,Assault
43417,44674,0,42.888,-78.873,Theft
43420,44677,0,42.891,-78.877,Theft
43425,44682,0,42.882,-78.867,Theft of Vehicle
43431,44688,0,42.913,-78.853,Breaking & Entering
43432,44689,0,42.915,-78.862,Breaking & Entering
43435,44693,0,42.902,-78.881,Theft
43441,44699,0,42.895,-78.868,Theft
43442,44700,0,42.886,-78.874,Assault
43443,44701,0,42.888,-78.872,Theft
43444,44702,0,42.912,-78.868,Theft
43461,44719,0,42.893,-78.875,Theft
43464,44722,0,42.895,-78.877,Theft
43468,44726,0,42.895,-78.89,Assault
43469,44727,0,42.915,-78.885,Assault
43473,44731,0,42.904,-78.869,Breaking & Entering
43480,44738,0,42.909,-78.882,Assault
43483,44741,0,42.899,-78.878,Theft
43484,44742,0,42.913,-78.888,Breaking & Entering
43486,44744,0,42.884,-78.867,Theft
43489,44747,0,42.885,-78.879,Robbery
43491,44749,0,42.884,-78.88,Theft
43494,44752,0,42.893,-78.884,Assault
43498,44756,0,42.893,-78.886,Theft
43499,44757,0,42.905,-78.887,Assault
43502,44760,0,42.918,-78.869,Theft
43506,44764,0,42.883,-78.861,Sexual Assault
43507,44765,0,42.893,-78.871,Theft of Vehicle
43509,44767,0,42.91,-78.856,Theft of Vehicle
43520,44778,0,42.918,-78.887,Robbery
43521,44779,0,42.89,-78.888,Theft of Vehicle
43525,44783,0,42.883,-78.859,Breaking & Entering
43527,44785,0,42.907,-78.89,Theft
43529,44787,0,42.892,-78.859,Theft
43530,44788,0,42.891,-78.875,Theft
43533,44791,0,42.902,-78.873,Other Sexual Offense
43534,44792,0,42.883,-78.854,Robbery
43535,44793,0,42.887,-78.87,Theft
43537,44795,0,42.894,-78.886,Theft
43538,44796,0,42.882,-78.873,Other Sexual Offense
43544,44803,0,42.92,-78.875,Theft
43547,44806,0,42.914,-78.86,Assault
43548,44807,0,42.901,-78.876,Breaking & Entering
43550,44809,0,42.888,-78.872,Theft
43554,44813,0,42.881,-78.869,Robbery
43556,44815,0,42.894,-78.883,Theft
43558,44817,0,42.884,-78.875,Theft
43561,44820,0,42.888,-78.852,Theft
43562,44821,0,42.909,-78.859,Breaking & Entering
43563,44822,0,42.909,-78.866,Theft
43564,44823,0,42.911,-78.865,Theft
43566,44825,0,42.898,-78.893,Assault
43570,44829,0,42.872,-78.864,Theft
43572,44831,0,42.887,-78.873,Theft of Vehicle
43575,44834,0,42.905,-78.87,Theft
43578,44837,0,42.875,-78.87,Theft of Vehicle
43579,44838,0,42.883,-78.873,Breaking & Entering
43581,44841,0,42.884,-78.855,Breaking & Entering
43585,44845,0,42.908,-78.888,Theft
43586,44846,0,42.901,-78.876,Theft
43588,44849,0,42.904,-78.878,Theft
43593,44854,0,42.897,-78.852,Theft
43594,44855,0,42.906,-78.887,Theft
43602,44863,0,42.91,-78.883,Assault
43607,44868,0,42.911,-78.866,Theft
43613,44874,0,42.879,-78.884,Theft
43620,44881,0,42.882,-78.868,Assault
43621,44882,0,42.907,-78.893,Assault
43622,44883,0,42.897,-78.874,Breaking & Entering
43625,44886,0,42.905,-78.86,Assault
43630,44891,0,42.886,-78.876,Theft
43646,44907,0,42.888,-78.859,Breaking & Entering
43648,44909,0,42.899,-78.878,Theft of Vehicle
43650,44911,0,42.894,-78.886,Theft
43660,44921,0,42.892,-78.858,Theft
43664,44925,0,42.915,-78.863,Theft
43669,44930,0,42.883,-78.855,Breaking & Entering
43676,44937,0,42.896,-78.886,Theft
43677,44939,0,42.896,-78.845,Breaking & Entering
43678,44940,0,42.913,-78.898,Theft of Vehicle
43683,44945,0,42.879,-78.854,Breaking & Entering
43684,44946,0,42.873,-78.86,Breaking & Entering
43686,44948,0,42.902,-78.873,Assault
43688,44950,0,42.91,-78.846,Breaking & Entering
43689,44951,0,42.887,-78.875,Theft
43692,44954,0,42.908,-78.89,Theft
43693,44955,0,42.907,-78.852,Assault
43696,44958,0,42.889,-78.883,Theft
43697,44959,0,42.892,-78.89,Theft
43698,44960,0,42.911,-78.877,Theft
43699,44961,0,42.9,-78.87,Assault
43705,44967,0,42.912,-78.867,Theft
43712,44974,0,42.885,-78.858,Theft of Vehicle
43713,44975,0,42.898,-78.89,Theft
43715,44977,0,42.893,-78.881,Assault
43724,44986,0,42.875,-78.871,Theft
43727,44989,0,42.884,-78.866,Theft
43730,44992,0,42.882,-78.873,Theft
43737,44999,0,42.909,-78.862,Assault
43743,45005,0,42.909,-78.879,Theft
43748,45010,0,42.889,-78.854,Theft
43749,45011,0,42.922,-78.871,Assault
43751,45013,0,42.903,-78.865,Theft of Vehicle
43760,45022,0,42.907,-78.89,Theft
43761,45023,0,42.904,-78.851,Robbery
43763,45025,0,42.902,-78.87,Breaking & Entering
43766,45028,0,42.906,-78.889,Theft
43768,45030,0,42.896,-78.876,Theft
43770,45032,0,42.911,-78.866,Theft
43771,45033,0,42.907,-78.865,Breaking & Entering
43773,45035,0,42.901,-78.887,Breaking & Entering
43775,45037,0,42.888,-78.879,Theft of Vehicle
43776,45038,0,42.918,-78.852,Theft
43778,45040,0,42.874,-78.864,Assault
43779,45041,0,42.893,-78.868,Assault
43780,45042,0,42.897,-78.891,Theft
43784,45046,0,42.914,-78.888,Assault
43785,45047,0,42.891,-78.866,Assault
43787,45049,0,42.906,-78.854,Robbery
43788,45050,0,42.9,-78.882,Theft
43790,45052,0,42.893,-78.871,Theft
43791,45053,0,42.892,-78.882,Theft
43796,45058,0,42.895,-78.882,Theft
43799,45061,0,42.889,-78.881,Theft of Vehicle
43800,45062,0,42.893,-78.871,Theft
43801,45063,0,42.919,-78.877,Theft
43804,45066,0,42.907,-78.881,Theft
43807,45069,0,42.894,-78.876,Robbery
43808,45071,0,42.912,-78.883,Theft
43809,45072,0,42.902,-78.873,Theft
43811,45074,0,42.917,-78.854,Sexual Assault
43816,45079,0,42.906,-78.845,Breaking & Entering
43823,45086,0,42.91,-78.897,Assault
43826,45089,0,42.906,-78.888,Assault
43827,45090,0,42.887,-78.873,Theft
43832,45095,0,42.91,-78.89,Theft of Vehicle
43833,45096,0,42.914,-78.868,Assault
43835,45098,0,42.891,-78.876,Theft
43841,45104,0,42.904,-78.87,Theft
43848,45111,0,42.911,-78.87,Theft
43857,45120,0,42.912,-78.892,Breaking & Entering
43858,45121,0,42.915,-78.886,Theft of Vehicle
43866,45129,0,42.895,-78.878,Theft
43868,45131,0,42.91,-78.851,Assault
43870,45133,0,42.902,-78.873,Theft
43871,45134,0,42.911,-78.877,Theft
43873,45136,0,42.897,-78.843,Theft
43875,45138,0,42.915,-78.886,Assault
43881,45144,0,42.882,-78.875,Theft
43883,45146,0,42.901,-78.852,Theft
43884,45147,0,42.903,-78.892,Theft
43894,45157,0,42.909,-78.875,Theft
43896,45159,0,42.893,-78.871,Theft
43898,45161,0,42.883,-78.874,Assault
43902,45165,0,42.898,-78.887,Breaking & Entering
43906,45169,0,42.905,-78.893,Breaking & Entering
43910,45173,0,42.92,-78.877,Breaking & Entering
43915,45178,0,42.899,-78.89,Robbery
43920,45183,0,42.901,-78.881,Theft
43921,45184,0,42.91,-78.854,Theft
43924,45187,0,42.924,-78.854,Robbery
43932,45195,0,42.905,-78.86,Theft
43934,45197,0,42.904,-78.848,Assault
43941,45204,0,42.922,-78.854,Breaking & Entering
43943,45206,0,42.921,-78.879,Theft
43945,45208,0,42.915,-78.852,Breaking & Entering
43953,45216,0,42.921,-78.877,Theft
43954,45217,0,42.874,-78.871,Breaking & Entering
43956,45219,0,42.921,-78.859,Theft
43959,45222,0,42.896,-78.86,Assault
43961,45224,0,42.9,-78.882,Theft
43963,45226,0,42.894,-78.888,Theft
43972,45235,0,42.91,-78.854,Theft
43975,45238,0,42.902,-78.873,Theft
43976,45239,0,42.887,-78.87,Breaking & Entering
43983,45246,0,42.891,-78.845,Breaking & Entering
43984,45247,0,42.903,-78.843,Assault
43985,45248,0,42.91,-78.867,Robbery
43992,45255,0,42.913,-78.881,Theft
43993,45256,0,42.917,-78.877,Theft
44000,45263,0,42.915,-78.882,Theft
44001,45264,0,42.904,-78.86,Theft
44003,45266,0,42.922,-78.857,Theft
44006,45269,0,42.882,-78.876,Theft
44012,45275,0,42.871,-78.859,Theft
44014,45277,0,42.874,-78.871,Theft
44015,45278,0,42.91,-78.899,Theft
44016,45279,0,42.887,-78.884,Theft
44017,45280,0,42.9,-78.855,Theft
44019,45282,0,42.909,-78.875,Assault
44020,45283,0,42.89,-78.882,Assault
44024,45287,0,42.886,-78.852,Breaking & Entering
44027,45290,0,42.906,-78.878,Theft
44031,45294,0,42.919,-78.86,Theft
44034,45297,0,42.884,-78.877,Assault
44035,45298,0,42.901,-78.866,Theft
44039,45302,0,42.909,-78.896,Theft of Vehicle
44041,45304,0,42.882,-78.876,Theft
44050,45313,0,42.897,-78.879,Theft
44051,45314,0,42.892,-78.883,Theft
44053,45316,0,42.885,-78.879,Theft
44058,45321,0,42.91,-78.878,Theft
44060,45323,0,42.886,-78.851,Breaking & Entering
44063,45326,0,42.906,-78.887,Robbery
44064,45327,0,42.921,-78.866,Robbery
44066,45329,0,42.919,-78.877,Assault
44068,45331,0,42.882,-78.856,Assault
44071,45334,0,42.892,-78.872,Breaking & Entering
44074,45337,0,42.908,-78.867,Theft
44079,45342,0,42.869,-78.865,Theft
44080,45343,0,42.866,-78.865,Theft of Vehicle
44084,45347,0,42.897,-78.866,Theft
44085,45348,0,42.911,-78.877,Theft
44086,45349,0,42.902,-78.854,Homicide
44089,45352,0,42.901,-78.865,Theft
44092,45355,0,42.91,-78.893,Assault
44095,45358,0,42.894,-78.888,Assault
44100,45363,0,42.907,-78.87,Sexual Offense
44108,45371,0,42.875,-78.876,Theft
44109,45372,0,42.904,-78.847,Theft
44110,45374,0,42.908,-78.867,Theft
44113,45377,0,42.913,-78.877,Theft
44115,45379,0,42.906,-78.87,Theft
44117,45381,0,42.909,-78.867,Theft
44120,45384,0,42.907,-78.867,Assault
44128,45392,0,42.89,-78.852,Theft
44131,45395,0,42.884,-78.852,Breaking & Entering
44132,45396,0,42.903,-78.864,Breaking & Entering
44134,45398,0,42.899,-78.888,Assault
44146,45410,0,42.893,-78.892,Theft
44148,45412,0,42.905,-78.881,Assault
44149,45413,0,42.904,-78.888,Assault
44151,45415,0,42.897,-78.867,Assault
44154,45418,0,42.893,-78.89,Theft of Vehicle
44161,45425,0,42.893,-78.892,Assault
44162,45426,0,42.879,-78.876,Assault
44163,45427,0,42.893,-78.868,Theft
44166,45430,0,42.888,-78.872,Theft
44171,45435,0,42.894,-78.865,Robbery
44176,45440,0,42.912,-78.875,Theft
44180,45444,0,42.898,-78.885,Theft
44183,45447,0,42.901,-78.865,Theft
44184,45448,0,42.912,-78.857,Breaking & Entering
44186,45450,0,42.915,-78.898,Theft of Vehicle
44191,45455,0,42.917,-78.886,Theft
44196,45460,0,42.913,-78.878,Theft of Vehicle
44197,45461,0,42.89,-78.875,Assault
44200,45464,0,42.908,-78.881,Theft
44203,45467,0,42.885,-78.879,Theft
44211,45475,0,42.916,-78.89,Theft of Vehicle
44213,45477,0,42.893,-78.881,Theft of Vehicle
44218,45482,0,42.899,-78.875,Theft of Vehicle
44219,45483,0,42.9,-78.854,Breaking & Entering
44220,45484,0,42.905,-78.871,Theft of Vehicle
44221,45485,0,42.915,-78.86,Theft
44223,45487,0,42.875,-78.883,Theft
44225,45489,0,42.913,-78.884,Theft
44227,45491,0,42.893,-78.882,Assault
44231,45495,0,42.873,-78.872,Theft
44232,45496,0,42.908,-78.884,Theft
44236,45500,0,42.913,-78.859,Breaking & Entering
44239,45503,0,42.898,-78.842,Assault
44240,45504,0,42.888,-78.883,Breaking & Entering
44253,45518,0,42.9,-78.858,Theft
44258,45523,0,42.912,-78.867,Assault
44261,45526,0,42.898,-78.873,Theft
44271,45537,0,42.902,-78.87,Theft
44272,45538,0,42.89,-78.872,Assault
44273,45539,0,42.885,-78.877,Assault
44275,45541,0,42.898,-78.887,Assault
44278,45544,0,42.885,-78.875,Theft
44283,45549,0,42.89,-78.876,Theft
44284,45550,0,42.912,-78.889,Breaking & Entering
44291,45557,0,42.899,-78.868,Theft
44295,45561,0,42.885,-78.879,Assault
44302,45568,0,42.886,-78.875,Theft
44307,45573,0,42.894,-78.887,Assault
44313,45579,0,42.874,-78.871,Breaking & Entering
44315,45581,0,42.903,-78.893,Robbery
44316,45582,0,42.9,-78.88,Theft
44320,45586,0,42.896,-78.885,Assault
44321,45587,0,42.886,-78.848,Assault
44325,45592,0,42.884,-78.875,Theft
44329,45596,0,42.897,-78.88,Theft
44334,45601,0,42.902,-78.854,Assault
44337,45604,0,42.887,-78.873,Theft
44341,45608,0,42.918,-78.857,Theft
44344,45611,0,42.878,-78.88,Theft of Vehicle
44345,45612,0,42.914,-78.888,Assault
44353,45620,0,42.901,-78.865,Assault
44356,45623,0,42.865,-78.864,Breaking & Entering
44366,45633,0,42.912,-78.868,Breaking & Entering
44368,45635,0,42.917,-78.868,Theft
44372,45639,0,42.902,-78.861,Theft
44373,45640,0,42.88,-78.865,Theft
44379,45646,0,42.872,-78.872,Theft
44383,45650,0,42.91,-78.854,Theft
44384,45651,0,42.891,-78.878,Theft
44390,45657,0,42.898,-78.842,Assault
44396,45663,0,42.915,-78.898,Robbery
44398,45665,0,42.917,-78.866,Theft
44400,45667,0,42.886,-78.875,Theft
44404,45671,0,42.89,-78.874,Theft
44405,45672,0,42.9,-78.868,Theft of Vehicle
44409,45676,0,42.873,-78.865,Assault
44414,45681,0,42.909,-78.886,Theft
44416,45683,0,42.895,-78.891,Assault
44421,45688,0,42.908,-78.878,Theft
44422,45689,0,42.902,-78.863,Robbery
44430,45697,0,42.873,-78.864,Breaking & Entering
44435,45702,0,42.898,-78.878,Theft
44437,45704,0,42.916,-78.887,Breaking & Entering
44442,45710,0,42.916,-78.891,Theft
44443,45711,0,42.913,-78.899,Theft
44446,45714,0,42.896,-78.888,Theft
44447,45716,0,42.899,-78.87,Assault
44448,45717,0,42.897,-78.873,Theft
44461,45730,0,42.896,-78.863,Assault
44462,45731,0,42.886,-78.878,Assault
44467,45736,0,42.898,-78.879,Theft
44468,45737,0,42.911,-78.854,Theft
44470,45739,0,42.911,-78.887,Breaking & Entering
44471,45740,0,42.898,-78.863,Assault
44472,45741,0,42.897,-78.875,Theft
44476,45745,0,42.902,-78.856,Robbery
44480,45749,0,42.897,-78.879,Theft
44491,45760,0,42.905,-78.868,Theft
44500,45769,0,42.894,-78.85,Sexual Assault
44501,45770,0,42.897,-78.863,Assault
44505,45774,0,42.9,-78.847,Theft
44506,45775,0,42.891,-78.846,Theft
44510,45779,0,42.884,-78.877,Theft
44514,45783,0,42.9,-78.862,Theft
44517,45786,0,42.887,-78.874,Assault
44519,45788,0,42.902,-78.858,Breaking & Entering
44522,45791,0,42.905,-78.888,Theft
44524,45794,0,42.889,-78.852,Theft
44525,45795,0,42.873,-78.872,Theft
44528,45798,0,42.922,-78.853,Assault
44536,45806,0,42.891,-78.881,Theft
44545,45815,0,42.911,-78.866,Theft
44546,45816,0,42.911,-78.866,Assault
44552,45822,0,42.914,-78.881,Theft of Vehicle
44557,45827,0,42.901,-78.852,Homicide
44558,45828,0,42.914,-78.893,Breaking & Entering
44559,45829,0,42.89,-78.882,Homicide
44563,45833,0,42.91,-78.871,Theft
44565,45835,0,42.915,-78.88,Theft
44568,45838,0,42.89,-78.875,Robbery
44570,45840,0,42.907,-78.866,Assault
44571,45841,0,42.893,-78.868,Assault
44572,45842,0,42.889,-78.872,Theft of Vehicle
44574,45844,0,42.918,-78.879,Breaking & Entering
44577,45847,0,42.89,-78.882,Breaking & Entering
44579,45849,0,42.914,-78.897,Theft
44580,45850,0,42.906,-78.89,Breaking & Entering
44581,45851,0,42.91,-78.85,Robbery
44591,45861,0,42.885,-78.879,Assault
44593,45863,0,42.878,-78.877,Robbery
44594,45864,0,42.9,-78.885,Theft
44596,45867,0,42.907,-78.845,Theft
44598,45869,0,42.916,-78.874,Theft
44620,45891,0,42.922,-78.853,Assault
44624,45895,0,42.898,-78.876,Theft
44625,45896,0,42.909,-78.875,Theft
44631,45902,0,42.911,-78.879,Theft
44635,45906,0,42.908,-78.898,Theft
44638,45909,0,42.903,-78.882,Theft
44642,45913,0,42.884,-78.855,Breaking & Entering
44645,45916,0,42.91,-78.899,Breaking & Entering
44651,45922,0,42.912,-78.882,Theft
44653,45924,0,42.906,-78.885,Theft
44654,45925,0,42.91,-78.851,Sexual Assault
44656,45928,0,42.884,-78.879,Breaking & Entering
44657,45929,0,42.911,-78.892,Theft of Vehicle
44664,45936,0,42.912,-78.876,Theft of Vehicle
44666,45938,0,42.9,-78.856,Robbery
44667,45939,0,42.902,-78.88,Theft
44688,45961,0,42.922,-78.87,Theft
44693,45966,0,42.917,-78.863,Theft of Vehicle
44696,45969,0,42.891,-78.879,Robbery
44701,45974,0,42.908,-78.867,Theft
44702,45975,0,42.889,-78.867,Theft
44710,45983,0,42.912,-78.866,Theft
44711,45984,0,42.895,-78.883,Breaking & Entering
44713,45986,0,42.895,-78.863,Theft
44715,45988,0,42.886,-78.871,Theft
44723,45997,0,42.902,-78.873,Theft of Vehicle
44725,45999,0,42.904,-78.888,Theft of Vehicle
44726,46000,0,42.902,-78.883,Assault
44727,46001,0,42.898,-78.842,Assault
44729,46003,0,42.89,-78.878,Theft
44731,46005,0,42.909,-78.877,Theft
44733,46007,0,42.895,-78.877,Assault
44738,46012,0,42.909,-78.857,Breaking & Entering
44740,46014,0,42.865,-78.866,Theft
44744,46018,0,42.896,-78.864,Theft
44749,46023,0,42.885,-78.874,Theft
44751,46025,0,42.916,-78.849,Assault
44756,46030,0,42.906,-78.887,Theft
44757,46031,0,42.876,-78.879,Assault
44758,46032,0,42.901,-78.894,Theft
44759,46033,0,42.918,-78.887,Robbery
44763,46037,0,42.896,-78.894,Assault
44764,46038,0,42.921,-78.862,Assault
44765,46039,0,42.893,-78.873,Theft
44767,46041,0,42.894,-78.881,Theft
44769,46043,0,42.902,-78.857,Theft
44778,46052,0,42.922,-78.868,Theft
44784,46058,0,42.886,-78.854,Breaking & Entering
44787,46061,0,42.902,-78.891,Theft
44788,46062,0,42.866,-78.86,Theft
44792,46066,0,42.904,-78.891,Theft
44794,46068,0,42.899,-78.877,Theft
44795,46069,0,42.896,-78.875,Theft
44796,46070,0,42.886,-78.854,Breaking & Entering
44804,46079,0,42.896,-78.873,Theft
44808,46083,0,42.889,-78.875,Assault
44812,46087,0,42.876,-78.879,Theft
44813,46088,0,42.915,-78.86,Theft
44816,46091,0,42.894,-78.877,Theft
44823,46098,0,42.872,-78.857,Assault
44824,46099,0,42.909,-78.859,Theft
44825,46100,0,42.896,-78.85,Breaking & Entering
44826,46101,0,42.895,-78.877,Theft
44830,46105,0,42.874,-78.871,Breaking & Entering
44831,46106,0,42.883,-78.854,Assault
44832,46107,0,42.899,-78.885,Assault
44836,46111,0,42.895,-78.89,Breaking & Entering
44837,46112,0,42.898,-78.86,Theft
44838,46113,0,42.909,-78.894,Breaking & Entering
44844,46119,0,42.899,-78.877,Assault
44846,46121,0,42.902,-78.888,Theft
44853,46128,0,42.917,-78.854,Assault
44855,46130,0,42.893,-78.846,Assault
44856,46131,0,42.887,-78.873,Assault
44862,46137,0,42.916,-78.851,Theft
44863,46138,0,42.9,-78.878,Theft
44864,46139,0,42.889,-78.854,Breaking & Entering
44865,46140,0,42.9,-78.888,Breaking & Entering
44872,46147,0,42.908,-78.849,Breaking & Entering
44878,46153,0,42.883,-78.873,Theft
44879,46154,0,42.882,-78.866,Assault
44883,46158,0,42.889,-78.881,Theft
44884,46159,0,42.912,-78.854,Theft
44886,46161,0,42.883,-78.854,Assault
44889,46164,0,42.878,-78.882,Assault
44890,46165,0,42.899,-78.876,Breaking & Entering
44891,46166,0,42.911,-78.867,Theft
44892,46167,0,42.905,-78.888,Theft
44895,46170,0,42.914,-78.891,Breaking & Entering
44897,46172,0,42.887,-78.848,Theft
44899,46174,0,42.891,-78.867,Theft
44900,46175,0,42.895,-78.867,Theft
44905,46180,0,42.898,-78.889,Robbery
44910,46185,0,42.909,-78.889,Breaking & Entering
44913,46188,0,42.897,-78.877,Theft
44915,46190,0,42.922,-78.867,Assault
44916,46191,0,42.9,-78.854,Breaking & Entering
44917,46192,0,42.916,-78.882,Theft
44926,46201,0,42.885,-78.86,Breaking & Entering
44928,46203,0,42.901,-78.865,Sexual Assault
44929,46204,0,42.907,-78.847,Breaking & Entering
44935,46210,0,42.896,-78.853,Assault
44936,46211,0,42.915,-78.864,Robbery
44942,46217,0,42.872,-78.868,Breaking & Entering
44948,46223,0,42.915,-78.891,Theft
44949,46224,0,42.901,-78.866,Theft
44951,46226,0,42.883,-78.87,Assault
44952,46227,0,42.908,-78.847,Assault
44957,46232,0,42.891,-78.861,Sexual Assault
44958,46233,0,42.916,-78.88,Theft
44961,46236,0,42.886,-78.878,Assault
44963,46238,0,42.891,-78.878,Theft
44964,46239,0,42.897,-78.876,Theft
44966,46241,0,42.9,-78.859,Sexual Assault
44970,46245,0,42.901,-78.865,Theft of Vehicle
44976,46251,0,42.899,-78.871,Breaking & Entering
44978,46253,0,42.887,-78.873,Theft
44980,46255,0,42.918,-78.877,Theft
44985,46260,0,42.904,-78.869,Assault
44986,46261,0,42.875,-78.876,Theft
44987,46262,0,42.92,-78.877,Theft
44988,46263,0,42.91,-78.854,Theft
44990,46265,0,42.871,-78.864,Theft of Vehicle
44991,46266,0,42.902,-78.888,Theft
44994,46270,0,42.906,-78.866,Theft of Vehicle
44996,46272,0,42.902,-78.887,Theft
44997,46273,0,42.911,-78.854,Robbery
44999,46275,0,42.896,-78.89,Breaking & Entering
45000,46276,0,42.913,-78.88,Theft
45002,46278,0,42.893,-78.884,Theft of Vehicle
45003,46279,0,42.906,-78.894,Breaking & Entering
45004,46280,0,42.891,-78.877,Robbery
45008,46284,0,42.88,-78.859,Theft
45011,46287,0,42.891,-78.865,Assault
45015,46291,0,42.917,-78.863,Theft
45020,46296,0,42.904,-78.882,Theft of Vehicle
45022,46298,0,42.904,-78.866,Theft
45023,46299,0,42.903,-78.884,Theft
45027,46303,0,42.907,-78.898,Homicide
45031,46307,0,42.884,-78.854,Breaking & Entering
45034,46310,0,42.91,-78.866,Robbery
45039,46315,0,42.905,-78.877,Theft
45042,46318,0,42.897,-78.866,Theft
45043,46319,0,42.914,-78.855,Assault
45046,46322,0,42.913,-78.865,Theft
45051,46327,0,42.883,-78.867,Assault
45054,46330,0,42.915,-78.87,Theft
45061,46337,0,42.89,-78.882,Breaking & Entering
45062,46338,0,42.905,-78.848,Assault
45063,46339,0,42.909,-78.878,Theft
45064,46340,0,42.907,-78.892,Theft of Vehicle
45065,46341,0,42.915,-78.855,Robbery
45071,46347,0,42.914,-78.849,Theft
45074,46350,0,42.893,-78.871,Theft
45078,46354,0,42.896,-78.861,Assault
45079,46355,0,42.898,-78.842,Breaking & Entering
45085,46361,0,42.899,-78.859,Theft
45086,46363,0,42.894,-78.85,Assault
45089,46366,0,42.898,-78.872,Theft
45091,46368,0,42.883,-78.878,Sexual Assault
45098,46375,0,42.897,-78.877,Assault
45099,46376,0,42.884,-78.877,Theft
45100,46377,0,42.884,-78.875,Theft
45106,46383,0,42.9,-78.894,Assault
45109,46386,0,42.874,-78.864,Theft
45111,46388,0,42.884,-78.854,Breaking & Entering
45115,46392,0,42.902,-78.876,Theft
45118,46395,0,42.894,-78.878,Theft
45120,46397,0,42.891,-78.88,Breaking & Entering
45125,46402,0,42.897,-78.876,Theft
45128,46405,0,42.911,-78.852,Theft
45129,46406,0,42.884,-78.855,Breaking & Entering
45130,46407,0,42.907,-78.869,Theft
45132,46409,0,42.899,-78.889,Breaking & Entering
45134,46411,0,42.904,-78.866,Theft
45137,46414,0,42.913,-78.889,Theft
45138,46415,0,42.908,-78.848,Breaking & Entering
45139,46416,0,42.907,-78.898,Theft
45148,46425,0,42.912,-78.866,Theft
45150,46428,0,42.922,-78.867,Theft
45151,46429,0,42.895,-78.861,Robbery
45152,46430,0,42.905,-78.89,Theft
45155,46433,0,42.911,-78.881,Assault
45156,46434,0,42.895,-78.877,Sexual Assault
45158,46436,0,42.891,-78.875,Assault
45160,46438,0,42.884,-78.88,Theft
45163,46441,0,42.909,-78.893,Theft
45166,46444,0,42.875,-78.87,Theft
45177,46455,0,42.906,-78.863,Robbery
45179,46457,0,42.9,-78.867,Theft
45181,46459,0,42.886,-78.878,Breaking & Entering
45182,46460,0,42.878,-78.882,Theft
45183,46461,0,42.905,-78.876,Assault
45189,46467,0,42.913,-78.887,Breaking & Entering
45196,46474,0,42.885,-78.852,Theft
45197,46475,0,42.912,-78.855,Assault
45201,46480,0,42.907,-78.885,Assault
45214,46494,0,42.898,-78.874,Theft
45215,46495,0,42.907,-78.877,Assault
45224,46505,0,42.916,-78.894,Theft
45225,46506,0,42.89,-78.882,Theft
45230,46511,0,42.907,-78.883,Theft
45232,46513,0,42.878,-78.881,Breaking & Entering
45243,46524,0,42.915,-78.899,Theft
45250,46532,0,42.896,-78.876,Assault
45251,46533,0,42.91,-78.877,Robbery
45255,46537,0,42.907,-78.881,Breaking & Entering
45260,46542,0,42.917,-78.877,Theft
45262,46544,0,42.893,-78.846,Breaking & Entering
45270,46552,0,42.901,-78.863,Assault
45272,46554,0,42.865,-78.865,Breaking & Entering
45273,46555,0,42.913,-78.899,Theft
45277,46559,0,42.901,-78.865,Theft
45278,46560,0,42.89,-78.879,Breaking & Entering
45282,46564,0,42.91,-78.877,Theft
45289,46571,0,42.881,-78.889,Theft
45290,46572,0,42.865,-78.863,Theft
45295,46577,0,42.884,-78.854,Theft of Vehicle
45297,46579,0,42.892,-78.87,Theft
45302,46584,0,42.894,-78.861,Theft
45306,46588,0,42.906,-78.847,Theft
45307,46589,0,42.891,-78.875,Theft
45310,46592,0,42.916,-78.887,Theft
45314,46596,0,42.914,-78.877,Theft
45318,46600,0,42.885,-78.85,Theft
45328,46610,0,42.896,-78.866,Robbery
45334,46617,0,42.911,-78.882,Theft of Vehicle
45337,46620,0,42.901,-78.877,Theft
45338,46621,0,42.88,-78.88,Assault
45340,46623,0,42.879,-78.861,Theft
45349,46632,0,42.912,-78.89,Theft
45350,46633,0,42.915,-78.891,Robbery
45351,46634,0,42.919,-78.866,Breaking & Entering
45352,46635,0,42.913,-78.884,Theft
